,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
18315,2013-2014,Fairfax County,Lee High,2.0,F,N,Y,Y,6,83.33333333333333,16.666666666666668
18318,2013-2014,Fairfax County,Lee High,2.0,F,Y,Y,N,1,100.0,0.0
18319,2013-2014,Fairfax County,Lee High,2.0,F,Y,Y,Y,1,100.0,0.0
18320,2013-2014,Fairfax County,Lee High,2.0,M,N,N,N,18,94.44444444444444,5.555555555555555
18321,2013-2014,Fairfax County,Lee High,2.0,M,N,N,Y,18,100.0,0.0
18323,2013-2014,Fairfax County,Lee High,2.0,M,N,Y,Y,10,80.0,20.0
18324,2013-2014,Fairfax County,Lee High,2.0,M,Y,N,N,2,100.0,0.0
18325,2013-2014,Fairfax County,Lee High,2.0,M,Y,N,Y,3,100.0,0.0
18326,2013-2014,Fairfax County,Lee High,2.0,M,Y,Y,N,3,100.0,0.0
18328,2013-2014,Fairfax County,Lee High,3.0,F,N,N,N,16,93.75,0.0
18329,2013-2014,Fairfax County,Lee High,3.0,F,N,N,Y,5,80.0,20.0
18331,2013-2014,Fairfax County,Lee High,3.0,F,N,Y,Y,2,50.0,50.0
18332,2013-2014,Fairfax County,Lee High,3.0,F,Y,N,N,1,100.0,0.0
18333,2013-2014,Fairfax County,Lee High,3.0,F,Y,N,Y,1,100.0,0.0
18336,2013-2014,Fairfax County,Lee High,3.0,M,N,N,N,13,92.3076923076923,7.6923076923076925
18337,2013-2014,Fairfax County,Lee High,3.0,M,N,N,Y,7,100.0,0.0
18339,2013-2014,Fairfax County,Lee High,3.0,M,N,Y,Y,1,100.0,0.0
18340,2013-2014,Fairfax County,Lee High,3.0,M,Y,N,N,3,100.0,0.0
18341,2013-2014,Fairfax County,Lee High,3.0,M,Y,N,Y,4,50.0,50.0
18344,2013-2014,Fairfax County,Lee High,4.0,F,N,N,N,20,90.0,0.0
18345,2013-2014,Fairfax County,Lee High,4.0,F,N,N,Y,30,93.33333333333333,6.666666666666667
18346,2013-2014,Fairfax County,Lee High,4.0,F,N,Y,N,2,0.0,100.0
18347,2013-2014,Fairfax County,Lee High,4.0,F,N,Y,Y,10,70.0,20.0
18348,2013-2014,Fairfax County,Lee High,4.0,F,Y,N,N,2,100.0,0.0
18349,2013-2014,Fairfax County,Lee High,4.0,F,Y,N,Y,1,100.0,0.0
18351,2013-2014,Fairfax County,Lee High,4.0,F,Y,Y,Y,12,83.33333333333333,16.666666666666668
18352,2013-2014,Fairfax County,Lee High,4.0,M,N,N,N,17,76.47058823529412,11.764705882352942
18353,2013-2014,Fairfax County,Lee High,4.0,M,N,N,Y,24,87.5,8.333333333333334
18354,2013-2014,Fairfax County,Lee High,4.0,M,N,Y,N,2,50.0,50.0
18355,2013-2014,Fairfax County,Lee High,4.0,M,N,Y,Y,10,30.0,70.0
18356,2013-2014,Fairfax County,Lee High,4.0,M,Y,N,N,1,100.0,0.0
18357,2013-2014,Fairfax County,Lee High,4.0,M,Y,N,Y,2,50.0,50.0
18358,2013-2014,Fairfax County,Lee High,4.0,M,Y,Y,N,2,100.0,0.0
18360,2013-2014,Fairfax County,Lee High,5.0,F,N,N,N,34,97.05882352941177,2.9411764705882355
18361,2013-2014,Fairfax County,Lee High,5.0,F,N,N,Y,7,57.142857142857146,0.0
18362,2013-2014,Fairfax County,Lee High,5.0,F,N,Y,N,1,100.0,0.0
18364,2013-2014,Fairfax County,Lee High,5.0,F,Y,N,N,5,100.0,0.0
18365,2013-2014,Fairfax County,Lee High,5.0,F,Y,N,Y,1,100.0,0.0
18367,2013-2014,Fairfax County,Lee High,5.0,F,Y,Y,Y,1,100.0,0.0
18368,2013-2014,Fairfax County,Lee High,5.0,M,N,N,N,48,93.75,4.166666666666667
18369,2013-2014,Fairfax County,Lee High,5.0,M,N,N,Y,7,85.71428571428571,0.0
18370,2013-2014,Fairfax County,Lee High,5.0,M,N,Y,N,1,100.0,0.0
18371,2013-2014,Fairfax County,Lee High,5.0,M,N,Y,Y,2,50.0,50.0
18372,2013-2014,Fairfax County,Lee High,5.0,M,Y,N,N,8,100.0,0.0
18373,2013-2014,Fairfax County,Lee High,5.0,M,Y,N,Y,1,100.0,0.0
18374,2013-2014,Fairfax County,Lee High,5.0,M,Y,Y,N,1,0.0,100.0
18424,2013-2014,Fairfax County,Madison High,2.0,F,N,N,N,30,96.66666666666667,0.0
18425,2013-2014,Fairfax County,Madison High,2.0,F,N,N,Y,4,100.0,0.0
18426,2013-2014,Fairfax County,Madison High,2.0,F,N,Y,N,1,100.0,0.0
18427,2013-2014,Fairfax County,Madison High,2.0,F,N,Y,Y,2,50.0,50.0
18428,2013-2014,Fairfax County,Madison High,2.0,F,Y,N,N,3,100.0,0.0
18432,2013-2014,Fairfax County,Madison High,2.0,M,N,N,N,27,100.0,0.0
18433,2013-2014,Fairfax County,Madison High,2.0,M,N,N,Y,5,100.0,0.0
18434,2013-2014,Fairfax County,Madison High,2.0,M,N,Y,N,2,100.0,0.0
18435,2013-2014,Fairfax County,Madison High,2.0,M,N,Y,Y,2,100.0,0.0
18436,2013-2014,Fairfax County,Madison High,2.0,M,Y,N,N,5,100.0,0.0
18438,2013-2014,Fairfax County,Madison High,2.0,M,Y,Y,N,1,100.0,0.0
18456,2013-2014,Fairfax County,Madison High,4.0,F,N,N,N,14,100.0,0.0
18457,2013-2014,Fairfax County,Madison High,4.0,F,N,N,Y,3,100.0,0.0
18458,2013-2014,Fairfax County,Madison High,4.0,F,N,Y,N,1,0.0,100.0
18459,2013-2014,Fairfax County,Madison High,4.0,F,N,Y,Y,1,0.0,100.0
18460,2013-2014,Fairfax County,Madison High,4.0,F,Y,N,N,2,100.0,0.0
18461,2013-2014,Fairfax County,Madison High,4.0,F,Y,N,Y,1,100.0,0.0
18464,2013-2014,Fairfax County,Madison High,4.0,M,N,N,N,12,100.0,0.0
18465,2013-2014,Fairfax County,Madison High,4.0,M,N,N,Y,5,100.0,0.0
18467,2013-2014,Fairfax County,Madison High,4.0,M,N,Y,Y,2,100.0,0.0
18468,2013-2014,Fairfax County,Madison High,4.0,M,Y,N,N,3,66.66666666666667,0.0
18469,2013-2014,Fairfax County,Madison High,4.0,M,Y,N,Y,2,100.0,0.0
18470,2013-2014,Fairfax County,Madison High,4.0,M,Y,Y,N,3,100.0,0.0
18471,2013-2014,Fairfax County,Madison High,4.0,M,Y,Y,Y,1,100.0,0.0
18472,2013-2014,Fairfax County,Madison High,5.0,F,N,N,N,159,99.37106918238993,0.0
18473,2013-2014,Fairfax County,Madison High,5.0,F,N,N,Y,4,100.0,0.0
18474,2013-2014,Fairfax County,Madison High,5.0,F,N,Y,N,1,100.0,0.0
18476,2013-2014,Fairfax County,Madison High,5.0,F,Y,N,N,13,100.0,0.0
18480,2013-2014,Fairfax County,Madison High,5.0,M,N,N,N,141,97.87234042553192,0.0
18481,2013-2014,Fairfax County,Madison High,5.0,M,N,N,Y,1,100.0,0.0
18482,2013-2014,Fairfax County,Madison High,5.0,M,N,Y,N,1,100.0,0.0
18483,2013-2014,Fairfax County,Madison High,5.0,M,N,Y,Y,2,100.0,0.0
18484,2013-2014,Fairfax County,Madison High,5.0,M,Y,N,N,31,96.7741935483871,0.0
18485,2013-2014,Fairfax County,Madison High,5.0,M,Y,N,Y,1,100.0,0.0
18486,2013-2014,Fairfax County,Madison High,5.0,M,Y,Y,N,1,0.0,100.0
18536,2013-2014,Fairfax County,Marshall High,2.0,F,N,N,N,33,100.0,0.0
18537,2013-2014,Fairfax County,Marshall High,2.0,F,N,N,Y,3,66.66666666666667,33.333333333333336
18538,2013-2014,Fairfax County,Marshall High,2.0,F,N,Y,N,2,100.0,0.0
18539,2013-2014,Fairfax County,Marshall High,2.0,F,N,Y,Y,1,100.0,0.0
18543,2013-2014,Fairfax County,Marshall High,2.0,F,Y,Y,Y,1,100.0,0.0
18544,2013-2014,Fairfax County,Marshall High,2.0,M,N,N,N,20,100.0,0.0
18545,2013-2014,Fairfax County,Marshall High,2.0,M,N,N,Y,2,100.0,0.0
18546,2013-2014,Fairfax County,Marshall High,2.0,M,N,Y,N,2,100.0,0.0
18547,2013-2014,Fairfax County,Marshall High,2.0,M,N,Y,Y,1,0.0,0.0
18548,2013-2014,Fairfax County,Marshall High,2.0,M,Y,N,N,2,100.0,0.0
18549,2013-2014,Fairfax County,Marshall High,2.0,M,Y,N,Y,1,100.0,0.0
18552,2013-2014,Fairfax County,Marshall High,3.0,F,N,N,N,4,100.0,0.0
18556,2013-2014,Fairfax County,Marshall High,3.0,F,Y,N,N,1,100.0,0.0
18560,2013-2014,Fairfax County,Marshall High,3.0,M,N,N,N,11,90.9090909090909,0.0
18561,2013-2014,Fairfax County,Marshall High,3.0,M,N,N,Y,6,100.0,0.0
18564,2013-2014,Fairfax County,Marshall High,3.0,M,Y,N,N,3,66.66666666666667,33.333333333333336
18565,2013-2014,Fairfax County,Marshall High,3.0,M,Y,N,Y,2,50.0,50.0
18566,2013-2014,Fairfax County,Marshall High,3.0,M,Y,Y,N,1,100.0,0.0
18568,2013-2014,Fairfax County,Marshall High,4.0,F,N,N,N,10,100.0,0.0
18569,2013-2014,Fairfax County,Marshall High,4.0,F,N,N,Y,9,77.77777777777777,11.11111111111111
18570,2013-2014,Fairfax County,Marshall High,4.0,F,N,Y,N,2,0.0,100.0
18571,2013-2014,Fairfax County,Marshall High,4.0,F,N,Y,Y,4,50.0,50.0
18572,2013-2014,Fairfax County,Marshall High,4.0,F,Y,N,N,2,100.0,0.0
18573,2013-2014,Fairfax County,Marshall High,4.0,F,Y,N,Y,2,50.0,50.0
18574,2013-2014,Fairfax County,Marshall High,4.0,F,Y,Y,N,1,100.0,0.0
18575,2013-2014,Fairfax County,Marshall High,4.0,F,Y,Y,Y,1,100.0,0.0
18576,2013-2014,Fairfax County,Marshall High,4.0,M,N,N,N,9,88.88888888888889,11.11111111111111
18577,2013-2014,Fairfax County,Marshall High,4.0,M,N,N,Y,8,100.0,0.0
18578,2013-2014,Fairfax County,Marshall High,4.0,M,N,Y,N,4,0.0,75.0
18579,2013-2014,Fairfax County,Marshall High,4.0,M,N,Y,Y,1,100.0,0.0
18580,2013-2014,Fairfax County,Marshall High,4.0,M,Y,N,N,4,75.0,25.0
18581,2013-2014,Fairfax County,Marshall High,4.0,M,Y,N,Y,1,100.0,0.0
18582,2013-2014,Fairfax County,Marshall High,4.0,M,Y,Y,N,2,100.0,0.0
18583,2013-2014,Fairfax County,Marshall High,4.0,M,Y,Y,Y,1,100.0,0.0
18584,2013-2014,Fairfax County,Marshall High,5.0,F,N,N,N,103,99.02912621359224,0.0
18585,2013-2014,Fairfax County,Marshall High,5.0,F,N,N,Y,9,77.77777777777777,11.11111111111111
18586,2013-2014,Fairfax County,Marshall High,5.0,F,N,Y,N,5,80.0,20.0
18587,2013-2014,Fairfax County,Marshall High,5.0,F,N,Y,Y,1,100.0,0.0
18588,2013-2014,Fairfax County,Marshall High,5.0,F,Y,N,N,7,100.0,0.0
18589,2013-2014,Fairfax County,Marshall High,5.0,F,Y,N,Y,1,100.0,0.0
18590,2013-2014,Fairfax County,Marshall High,5.0,F,Y,Y,N,1,100.0,0.0
18592,2013-2014,Fairfax County,Marshall High,5.0,M,N,N,N,102,99.01960784313725,0.9803921568627451
18593,2013-2014,Fairfax County,Marshall High,5.0,M,N,N,Y,4,100.0,0.0
18594,2013-2014,Fairfax County,Marshall High,5.0,M,N,Y,N,4,75.0,0.0
18595,2013-2014,Fairfax County,Marshall High,5.0,M,N,Y,Y,2,100.0,0.0
18596,2013-2014,Fairfax County,Marshall High,5.0,M,Y,N,N,11,90.9090909090909,9.090909090909092
18597,2013-2014,Fairfax County,Marshall High,5.0,M,Y,N,Y,2,100.0,0.0
18598,2013-2014,Fairfax County,Marshall High,5.0,M,Y,Y,N,3,100.0,0.0
18616,2013-2014,Fairfax County,Marshall High,99.0,F,N,N,N,14,100.0,0.0
18617,2013-2014,Fairfax County,Marshall High,99.0,F,N,N,Y,1,0.0,100.0
18618,2013-2014,Fairfax County,Marshall High,99.0,F,N,Y,N,2,100.0,0.0
18624,2013-2014,Fairfax County,Marshall High,99.0,M,N,N,N,9,100.0,0.0
18625,2013-2014,Fairfax County,Marshall High,99.0,M,N,N,Y,1,100.0,0.0
18628,2013-2014,Fairfax County,Marshall High,99.0,M,Y,N,N,1,100.0,0.0
18648,2013-2014,Fairfax County,McLean High,2.0,F,N,N,N,35,100.0,0.0
18649,2013-2014,Fairfax County,McLean High,2.0,F,N,N,Y,6,100.0,0.0
18650,2013-2014,Fairfax County,McLean High,2.0,F,N,Y,N,7,100.0,0.0
18651,2013-2014,Fairfax County,McLean High,2.0,F,N,Y,Y,1,100.0,0.0
18656,2013-2014,Fairfax County,McLean High,2.0,M,N,N,N,38,100.0,0.0
18657,2013-2014,Fairfax County,McLean High,2.0,M,N,N,Y,5,100.0,0.0
18658,2013-2014,Fairfax County,McLean High,2.0,M,N,Y,N,3,100.0,0.0
18659,2013-2014,Fairfax County,McLean High,2.0,M,N,Y,Y,3,100.0,0.0
18660,2013-2014,Fairfax County,McLean High,2.0,M,Y,N,N,4,100.0,0.0
18680,2013-2014,Fairfax County,McLean High,4.0,F,N,N,N,15,93.33333333333333,0.0
18681,2013-2014,Fairfax County,McLean High,4.0,F,N,N,Y,4,100.0,0.0
18683,2013-2014,Fairfax County,McLean High,4.0,F,N,Y,Y,1,0.0,100.0
18684,2013-2014,Fairfax County,McLean High,4.0,F,Y,N,N,2,100.0,0.0
18685,2013-2014,Fairfax County,McLean High,4.0,F,Y,N,Y,1,100.0,0.0
18686,2013-2014,Fairfax County,McLean High,4.0,F,Y,Y,N,1,100.0,0.0
18687,2013-2014,Fairfax County,McLean High,4.0,F,Y,Y,Y,4,100.0,0.0
18688,2013-2014,Fairfax County,McLean High,4.0,M,N,N,N,13,100.0,0.0
18689,2013-2014,Fairfax County,McLean High,4.0,M,N,N,Y,6,100.0,0.0
18690,2013-2014,Fairfax County,McLean High,4.0,M,N,Y,N,1,0.0,100.0
18691,2013-2014,Fairfax County,McLean High,4.0,M,N,Y,Y,2,50.0,50.0
18692,2013-2014,Fairfax County,McLean High,4.0,M,Y,N,N,1,0.0,100.0
18693,2013-2014,Fairfax County,McLean High,4.0,M,Y,N,Y,3,100.0,0.0
18696,2013-2014,Fairfax County,McLean High,5.0,F,N,N,N,123,98.3739837398374,0.8130081300813008
18697,2013-2014,Fairfax County,McLean High,5.0,F,N,N,Y,7,85.71428571428571,0.0
18698,2013-2014,Fairfax County,McLean High,5.0,F,N,Y,N,2,100.0,0.0
18699,2013-2014,Fairfax County,McLean High,5.0,F,N,Y,Y,1,100.0,0.0
18700,2013-2014,Fairfax County,McLean High,5.0,F,Y,N,N,9,77.77777777777777,0.0
18701,2013-2014,Fairfax County,McLean High,5.0,F,Y,N,Y,1,0.0,100.0
18702,2013-2014,Fairfax County,McLean High,5.0,F,Y,Y,N,1,100.0,0.0
18704,2013-2014,Fairfax County,McLean High,5.0,M,N,N,N,125,97.6,0.0
18705,2013-2014,Fairfax County,McLean High,5.0,M,N,N,Y,4,100.0,0.0
18706,2013-2014,Fairfax County,McLean High,5.0,M,N,Y,N,2,50.0,0.0
18707,2013-2014,Fairfax County,McLean High,5.0,M,N,Y,Y,1,100.0,0.0
18708,2013-2014,Fairfax County,McLean High,5.0,M,Y,N,N,16,93.75,0.0
18728,2013-2014,Fairfax County,McLean High,99.0,F,N,N,N,8,100.0,0.0
18736,2013-2014,Fairfax County,McLean High,99.0,M,N,N,N,11,100.0,0.0
18737,2013-2014,Fairfax County,McLean High,99.0,M,N,N,Y,1,100.0,0.0
18776,2013-2014,Fairfax County,Mount Vernon High,3.0,F,N,N,N,24,95.83333333333333,4.166666666666667
18777,2013-2014,Fairfax County,Mount Vernon High,3.0,F,N,N,Y,21,80.95238095238095,9.523809523809524
18778,2013-2014,Fairfax County,Mount Vernon High,3.0,F,N,Y,N,1,100.0,0.0
18779,2013-2014,Fairfax County,Mount Vernon High,3.0,F,N,Y,Y,6,100.0,0.0
18780,2013-2014,Fairfax County,Mount Vernon High,3.0,F,Y,N,N,3,100.0,0.0
18781,2013-2014,Fairfax County,Mount Vernon High,3.0,F,Y,N,Y,3,100.0,0.0
18784,2013-2014,Fairfax County,Mount Vernon High,3.0,M,N,N,N,23,91.30434782608695,4.3478260869565215
18785,2013-2014,Fairfax County,Mount Vernon High,3.0,M,N,N,Y,13,84.61538461538461,0.0
18786,2013-2014,Fairfax County,Mount Vernon High,3.0,M,N,Y,N,2,100.0,0.0
18787,2013-2014,Fairfax County,Mount Vernon High,3.0,M,N,Y,Y,6,100.0,0.0
18788,2013-2014,Fairfax County,Mount Vernon High,3.0,M,Y,N,N,8,87.5,12.5
18789,2013-2014,Fairfax County,Mount Vernon High,3.0,M,Y,N,Y,15,86.66666666666667,13.333333333333334
18791,2013-2014,Fairfax County,Mount Vernon High,3.0,M,Y,Y,Y,2,100.0,0.0
18792,2013-2014,Fairfax County,Mount Vernon High,4.0,F,N,N,N,20,95.0,5.0
18793,2013-2014,Fairfax County,Mount Vernon High,4.0,F,N,N,Y,31,93.54838709677419,3.225806451612903
18794,2013-2014,Fairfax County,Mount Vernon High,4.0,F,N,Y,N,2,50.0,0.0
18795,2013-2014,Fairfax County,Mount Vernon High,4.0,F,N,Y,Y,9,77.77777777777777,22.22222222222222
18796,2013-2014,Fairfax County,Mount Vernon High,4.0,F,Y,N,N,1,100.0,0.0
18797,2013-2014,Fairfax County,Mount Vernon High,4.0,F,Y,N,Y,1,100.0,0.0
18798,2013-2014,Fairfax County,Mount Vernon High,4.0,F,Y,Y,N,2,50.0,50.0
18799,2013-2014,Fairfax County,Mount Vernon High,4.0,F,Y,Y,Y,5,80.0,20.0
18800,2013-2014,Fairfax County,Mount Vernon High,4.0,M,N,N,N,21,85.71428571428571,0.0
18801,2013-2014,Fairfax County,Mount Vernon High,4.0,M,N,N,Y,20,80.0,15.0
18802,2013-2014,Fairfax County,Mount Vernon High,4.0,M,N,Y,N,1,100.0,0.0
18803,2013-2014,Fairfax County,Mount Vernon High,4.0,M,N,Y,Y,13,69.23076923076923,30.76923076923077
18804,2013-2014,Fairfax County,Mount Vernon High,4.0,M,Y,N,N,1,0.0,100.0
18805,2013-2014,Fairfax County,Mount Vernon High,4.0,M,Y,N,Y,4,100.0,0.0
18806,2013-2014,Fairfax County,Mount Vernon High,4.0,M,Y,Y,N,1,0.0,100.0
18807,2013-2014,Fairfax County,Mount Vernon High,4.0,M,Y,Y,Y,5,80.0,20.0
18808,2013-2014,Fairfax County,Mount Vernon High,5.0,F,N,N,N,28,100.0,0.0
18809,2013-2014,Fairfax County,Mount Vernon High,5.0,F,N,N,Y,6,100.0,0.0
18811,2013-2014,Fairfax County,Mount Vernon High,5.0,F,N,Y,Y,1,100.0,0.0
18812,2013-2014,Fairfax County,Mount Vernon High,5.0,F,Y,N,N,3,100.0,0.0
18813,2013-2014,Fairfax County,Mount Vernon High,5.0,F,Y,N,Y,3,100.0,0.0
18814,2013-2014,Fairfax County,Mount Vernon High,5.0,F,Y,Y,N,1,100.0,0.0
18816,2013-2014,Fairfax County,Mount Vernon High,5.0,M,N,N,N,45,100.0,0.0
18817,2013-2014,Fairfax County,Mount Vernon High,5.0,M,N,N,Y,3,100.0,0.0
18820,2013-2014,Fairfax County,Mount Vernon High,5.0,M,Y,N,N,6,66.66666666666667,16.666666666666668
18821,2013-2014,Fairfax County,Mount Vernon High,5.0,M,Y,N,Y,4,50.0,50.0
18872,2013-2014,Fairfax County,Mountain View Alternative High,2.0,F,N,N,N,1,100.0,0.0
18873,2013-2014,Fairfax County,Mountain View Alternative High,2.0,F,N,N,Y,2,50.0,0.0
18874,2013-2014,Fairfax County,Mountain View Alternative High,2.0,F,N,Y,N,2,0.0,100.0
18880,2013-2014,Fairfax County,Mountain View Alternative High,2.0,M,N,N,N,8,50.0,37.5
18881,2013-2014,Fairfax County,Mountain View Alternative High,2.0,M,N,N,Y,3,33.333333333333336,0.0
18882,2013-2014,Fairfax County,Mountain View Alternative High,2.0,M,N,Y,N,10,60.0,40.0
18883,2013-2014,Fairfax County,Mountain View Alternative High,2.0,M,N,Y,Y,1,100.0,0.0
18887,2013-2014,Fairfax County,Mountain View Alternative High,2.0,M,Y,Y,Y,1,0.0,100.0
18904,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,N,N,N,7,57.142857142857146,28.571428571428573
18905,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,N,N,Y,2,50.0,50.0
18906,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,N,Y,N,5,60.0,20.0
18907,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,N,Y,Y,8,50.0,37.5
18909,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,Y,N,Y,3,100.0,0.0
18910,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,Y,Y,N,1,100.0,0.0
18911,2013-2014,Fairfax County,Mountain View Alternative High,4.0,F,Y,Y,Y,1,100.0,0.0
18912,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,N,N,N,8,87.5,12.5
18913,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,N,N,Y,5,80.0,20.0
18914,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,N,Y,N,10,50.0,50.0
18915,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,N,Y,Y,11,27.272727272727273,72.72727272727273
18916,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,Y,N,N,2,100.0,0.0
18917,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,Y,N,Y,1,100.0,0.0
18918,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,Y,Y,N,3,0.0,100.0
18919,2013-2014,Fairfax County,Mountain View Alternative High,4.0,M,Y,Y,Y,3,33.333333333333336,66.66666666666667
18984,2013-2014,Fairfax County,Oakton High,2.0,F,N,N,N,41,95.1219512195122,0.0
18985,2013-2014,Fairfax County,Oakton High,2.0,F,N,N,Y,3,100.0,0.0
18986,2013-2014,Fairfax County,Oakton High,2.0,F,N,Y,N,4,75.0,25.0
18987,2013-2014,Fairfax County,Oakton High,2.0,F,N,Y,Y,4,100.0,0.0
18992,2013-2014,Fairfax County,Oakton High,2.0,M,N,N,N,52,100.0,0.0
18993,2013-2014,Fairfax County,Oakton High,2.0,M,N,N,Y,2,100.0,0.0
18994,2013-2014,Fairfax County,Oakton High,2.0,M,N,Y,N,1,100.0,0.0
18995,2013-2014,Fairfax County,Oakton High,2.0,M,N,Y,Y,4,75.0,25.0
18996,2013-2014,Fairfax County,Oakton High,2.0,M,Y,N,N,1,100.0,0.0
18998,2013-2014,Fairfax County,Oakton High,2.0,M,Y,Y,N,1,100.0,0.0
19016,2013-2014,Fairfax County,Oakton High,4.0,F,N,N,N,13,92.3076923076923,7.6923076923076925
19017,2013-2014,Fairfax County,Oakton High,4.0,F,N,N,Y,5,80.0,0.0
19018,2013-2014,Fairfax County,Oakton High,4.0,F,N,Y,N,1,0.0,100.0
19019,2013-2014,Fairfax County,Oakton High,4.0,F,N,Y,Y,1,100.0,0.0
19020,2013-2014,Fairfax County,Oakton High,4.0,F,Y,N,N,3,66.66666666666667,33.333333333333336
19023,2013-2014,Fairfax County,Oakton High,4.0,F,Y,Y,Y,1,100.0,0.0
19024,2013-2014,Fairfax County,Oakton High,4.0,M,N,N,N,10,90.0,10.0
19025,2013-2014,Fairfax County,Oakton High,4.0,M,N,N,Y,1,100.0,0.0
19026,2013-2014,Fairfax County,Oakton High,4.0,M,N,Y,N,2,50.0,50.0
19028,2013-2014,Fairfax County,Oakton High,4.0,M,Y,N,N,2,100.0,0.0
19029,2013-2014,Fairfax County,Oakton High,4.0,M,Y,N,Y,1,100.0,0.0
19031,2013-2014,Fairfax County,Oakton High,4.0,M,Y,Y,Y,1,0.0,100.0
19032,2013-2014,Fairfax County,Oakton High,5.0,F,N,N,N,141,99.29078014184397,0.0
19033,2013-2014,Fairfax County,Oakton High,5.0,F,N,N,Y,5,100.0,0.0
19034,2013-2014,Fairfax County,Oakton High,5.0,F,N,Y,N,2,100.0,0.0
19036,2013-2014,Fairfax County,Oakton High,5.0,F,Y,N,N,18,100.0,0.0
19040,2013-2014,Fairfax County,Oakton High,5.0,M,N,N,N,136,99.26470588235294,0.0
19041,2013-2014,Fairfax County,Oakton High,5.0,M,N,N,Y,4,75.0,25.0
19042,2013-2014,Fairfax County,Oakton High,5.0,M,N,Y,N,2,100.0,0.0
19043,2013-2014,Fairfax County,Oakton High,5.0,M,N,Y,Y,3,66.66666666666667,33.333333333333336
19044,2013-2014,Fairfax County,Oakton High,5.0,M,Y,N,N,23,95.65217391304348,4.3478260869565215
19045,2013-2014,Fairfax County,Oakton High,5.0,M,Y,N,Y,4,50.0,50.0
19046,2013-2014,Fairfax County,Oakton High,5.0,M,Y,Y,N,1,100.0,0.0
19047,2013-2014,Fairfax County,Oakton High,5.0,M,Y,Y,Y,1,100.0,0.0
19064,2013-2014,Fairfax County,Oakton High,99.0,F,N,N,N,11,100.0,0.0
19066,2013-2014,Fairfax County,Oakton High,99.0,F,N,Y,N,1,100.0,0.0
19068,2013-2014,Fairfax County,Oakton High,99.0,F,Y,N,N,2,100.0,0.0
19072,2013-2014,Fairfax County,Oakton High,99.0,M,N,N,N,4,100.0,0.0
19096,2013-2014,Fairfax County,Robinson Secondary,2.0,F,N,N,N,35,100.0,0.0
19097,2013-2014,Fairfax County,Robinson Secondary,2.0,F,N,N,Y,11,100.0,0.0
19098,2013-2014,Fairfax County,Robinson Secondary,2.0,F,N,Y,N,5,80.0,20.0
19099,2013-2014,Fairfax County,Robinson Secondary,2.0,F,N,Y,Y,6,83.33333333333333,16.666666666666668
19100,2013-2014,Fairfax County,Robinson Secondary,2.0,F,Y,N,N,3,100.0,0.0
19101,2013-2014,Fairfax County,Robinson Secondary,2.0,F,Y,N,Y,2,100.0,0.0
19102,2013-2014,Fairfax County,Robinson Secondary,2.0,F,Y,Y,N,1,100.0,0.0
19104,2013-2014,Fairfax County,Robinson Secondary,2.0,M,N,N,N,33,93.93939393939394,0.0
19105,2013-2014,Fairfax County,Robinson Secondary,2.0,M,N,N,Y,4,100.0,0.0
19106,2013-2014,Fairfax County,Robinson Secondary,2.0,M,N,Y,N,4,100.0,0.0
19107,2013-2014,Fairfax County,Robinson Secondary,2.0,M,N,Y,Y,3,100.0,0.0
19108,2013-2014,Fairfax County,Robinson Secondary,2.0,M,Y,N,N,1,100.0,0.0
19112,2013-2014,Fairfax County,Robinson Secondary,3.0,F,N,N,N,10,100.0,0.0
19113,2013-2014,Fairfax County,Robinson Secondary,3.0,F,N,N,Y,4,100.0,0.0
19116,2013-2014,Fairfax County,Robinson Secondary,3.0,F,Y,N,N,1,100.0,0.0
19120,2013-2014,Fairfax County,Robinson Secondary,3.0,M,N,N,N,10,100.0,0.0
19121,2013-2014,Fairfax County,Robinson Secondary,3.0,M,N,N,Y,2,100.0,0.0
19124,2013-2014,Fairfax County,Robinson Secondary,3.0,M,Y,N,N,1,100.0,0.0
19127,2013-2014,Fairfax County,Robinson Secondary,3.0,M,Y,Y,Y,1,100.0,0.0
19128,2013-2014,Fairfax County,Robinson Secondary,4.0,F,N,N,N,24,100.0,0.0
19129,2013-2014,Fairfax County,Robinson Secondary,4.0,F,N,N,Y,8,100.0,0.0
19131,2013-2014,Fairfax County,Robinson Secondary,4.0,F,N,Y,Y,2,100.0,0.0
19132,2013-2014,Fairfax County,Robinson Secondary,4.0,F,Y,N,N,1,100.0,0.0
