,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
3152,2009-2010,Hanover County,Patrick Henry High,F,3.0,N,N,N,16,87.5,6.25
3154,2009-2010,Hanover County,Patrick Henry High,F,3.0,N,Y,N,8,75.0,12.5
3156,2009-2010,Hanover County,Patrick Henry High,F,3.0,Y,N,N,4,100.0,0.0
3158,2009-2010,Hanover County,Patrick Henry High,F,3.0,Y,Y,N,1,100.0,0.0
3168,2009-2010,Hanover County,Patrick Henry High,F,5.0,N,N,N,118,95.76271186440678,0.847457627118644
3170,2009-2010,Hanover County,Patrick Henry High,F,5.0,N,Y,N,8,87.5,12.5
3172,2009-2010,Hanover County,Patrick Henry High,F,5.0,Y,N,N,12,91.66666666666667,0.0
3208,2009-2010,Hanover County,Patrick Henry High,M,3.0,N,N,N,11,90.9090909090909,9.090909090909092
3210,2009-2010,Hanover County,Patrick Henry High,M,3.0,N,Y,N,3,100.0,0.0
3212,2009-2010,Hanover County,Patrick Henry High,M,3.0,Y,N,N,10,70.0,30.0
3214,2009-2010,Hanover County,Patrick Henry High,M,3.0,Y,Y,N,2,50.0,50.0
3224,2009-2010,Hanover County,Patrick Henry High,M,5.0,N,N,N,129,93.7984496124031,1.550387596899225
3226,2009-2010,Hanover County,Patrick Henry High,M,5.0,N,Y,N,6,50.0,33.333333333333336
3228,2009-2010,Hanover County,Patrick Henry High,M,5.0,Y,N,N,36,83.33333333333333,11.11111111111111
3230,2009-2010,Hanover County,Patrick Henry High,M,5.0,Y,Y,N,3,100.0,0.0
1208,2009-2010,Harrisonburg City,Harrisonburg High,F,3.0,N,N,N,5,80.0,0.0
1210,2009-2010,Harrisonburg City,Harrisonburg High,F,3.0,N,Y,N,13,76.92307692307692,0.0
1216,2009-2010,Harrisonburg City,Harrisonburg High,F,4.0,N,N,N,7,42.857142857142854,57.142857142857146
1217,2009-2010,Harrisonburg City,Harrisonburg High,F,4.0,N,N,Y,6,66.66666666666667,33.333333333333336
1218,2009-2010,Harrisonburg City,Harrisonburg High,F,4.0,N,Y,N,6,83.33333333333333,16.666666666666668
1219,2009-2010,Harrisonburg City,Harrisonburg High,F,4.0,N,Y,Y,27,85.18518518518519,3.7037037037037037
1223,2009-2010,Harrisonburg City,Harrisonburg High,F,4.0,Y,Y,Y,2,100.0,0.0
1224,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,N,N,N,60,95.0,5.0
1225,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,N,N,Y,1,100.0,0.0
1226,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,N,Y,N,24,83.33333333333333,8.333333333333334
1227,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,N,Y,Y,8,87.5,0.0
1228,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,Y,N,N,6,100.0,0.0
1230,2009-2010,Harrisonburg City,Harrisonburg High,F,5.0,Y,Y,N,3,66.66666666666667,0.0
1264,2009-2010,Harrisonburg City,Harrisonburg High,M,3.0,N,N,N,9,77.77777777777777,11.11111111111111
1266,2009-2010,Harrisonburg City,Harrisonburg High,M,3.0,N,Y,N,15,80.0,6.666666666666667
1268,2009-2010,Harrisonburg City,Harrisonburg High,M,3.0,Y,N,N,1,100.0,0.0
1270,2009-2010,Harrisonburg City,Harrisonburg High,M,3.0,Y,Y,N,7,71.42857142857143,28.571428571428573
1272,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,N,N,N,9,66.66666666666667,33.333333333333336
1273,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,N,N,Y,7,57.142857142857146,42.857142857142854
1274,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,N,Y,N,3,100.0,0.0
1275,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,N,Y,Y,33,57.57575757575758,27.272727272727273
1277,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,Y,N,Y,3,33.333333333333336,66.66666666666667
1278,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,Y,Y,N,2,100.0,0.0
1279,2009-2010,Harrisonburg City,Harrisonburg High,M,4.0,Y,Y,Y,6,100.0,0.0
1280,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,N,N,N,61,91.80327868852459,4.918032786885246
1281,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,N,N,Y,2,50.0,50.0
1282,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,N,Y,N,15,73.33333333333333,0.0
1283,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,N,Y,Y,6,83.33333333333333,16.666666666666668
1284,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,Y,N,N,8,50.0,12.5
1285,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,Y,N,Y,1,100.0,0.0
1286,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,Y,Y,N,3,66.66666666666667,33.333333333333336
1287,2009-2010,Harrisonburg City,Harrisonburg High,M,5.0,Y,Y,Y,1,100.0,0.0
5488,2009-2010,Henrico County,Deep Run High,F,2.0,N,N,N,13,100.0,0.0
5489,2009-2010,Henrico County,Deep Run High,F,2.0,N,N,Y,5,100.0,0.0
5490,2009-2010,Henrico County,Deep Run High,F,2.0,N,Y,N,3,100.0,0.0
5512,2009-2010,Henrico County,Deep Run High,F,5.0,N,N,N,170,99.41176470588235,0.0
5514,2009-2010,Henrico County,Deep Run High,F,5.0,N,Y,N,2,100.0,0.0
5516,2009-2010,Henrico County,Deep Run High,F,5.0,Y,N,N,11,100.0,0.0
5544,2009-2010,Henrico County,Deep Run High,M,2.0,N,N,N,15,100.0,0.0
5545,2009-2010,Henrico County,Deep Run High,M,2.0,N,N,Y,2,100.0,0.0
5547,2009-2010,Henrico County,Deep Run High,M,2.0,N,Y,Y,1,100.0,0.0
5568,2009-2010,Henrico County,Deep Run High,M,5.0,N,N,N,172,98.83720930232558,0.5813953488372093
5569,2009-2010,Henrico County,Deep Run High,M,5.0,N,N,Y,1,100.0,0.0
5570,2009-2010,Henrico County,Deep Run High,M,5.0,N,Y,N,3,100.0,0.0
5572,2009-2010,Henrico County,Deep Run High,M,5.0,Y,N,N,14,100.0,0.0
5608,2009-2010,Henrico County,Douglas S. Freeman High,F,3.0,N,N,N,15,80.0,13.333333333333334
5610,2009-2010,Henrico County,Douglas S. Freeman High,F,3.0,N,Y,N,8,100.0,0.0
5611,2009-2010,Henrico County,Douglas S. Freeman High,F,3.0,N,Y,Y,1,100.0,0.0
5612,2009-2010,Henrico County,Douglas S. Freeman High,F,3.0,Y,N,N,3,100.0,0.0
5614,2009-2010,Henrico County,Douglas S. Freeman High,F,3.0,Y,Y,N,5,80.0,20.0
5624,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,N,N,N,118,97.45762711864407,0.847457627118644
5625,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,N,N,Y,5,100.0,0.0
5626,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,N,Y,N,6,66.66666666666667,16.666666666666668
5627,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,N,Y,Y,4,100.0,0.0
5628,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,Y,N,N,13,92.3076923076923,0.0
5629,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,Y,N,Y,1,100.0,0.0
5630,2009-2010,Henrico County,Douglas S. Freeman High,F,5.0,Y,Y,N,1,100.0,0.0
5664,2009-2010,Henrico County,Douglas S. Freeman High,M,3.0,N,N,N,9,77.77777777777777,11.11111111111111
5666,2009-2010,Henrico County,Douglas S. Freeman High,M,3.0,N,Y,N,4,50.0,0.0
5667,2009-2010,Henrico County,Douglas S. Freeman High,M,3.0,N,Y,Y,1,100.0,0.0
5668,2009-2010,Henrico County,Douglas S. Freeman High,M,3.0,Y,N,N,2,100.0,0.0
5670,2009-2010,Henrico County,Douglas S. Freeman High,M,3.0,Y,Y,N,3,100.0,0.0
5680,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,N,N,N,107,98.13084112149532,1.8691588785046729
5681,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,N,N,Y,2,100.0,0.0
5682,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,N,Y,N,2,100.0,0.0
5683,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,N,Y,Y,1,100.0,0.0
5684,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,Y,N,N,19,84.21052631578948,0.0
5685,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,Y,N,Y,1,100.0,0.0
5686,2009-2010,Henrico County,Douglas S. Freeman High,M,5.0,Y,Y,N,3,66.66666666666667,0.0
5712,2009-2010,Henrico County,Henrico High,F,2.0,N,N,N,10,100.0,0.0
5713,2009-2010,Henrico County,Henrico High,F,2.0,N,N,Y,1,100.0,0.0
5720,2009-2010,Henrico County,Henrico High,F,3.0,N,N,N,78,82.05128205128206,8.974358974358974
5722,2009-2010,Henrico County,Henrico High,F,3.0,N,Y,N,58,93.10344827586206,1.7241379310344827
5724,2009-2010,Henrico County,Henrico High,F,3.0,Y,N,N,11,90.9090909090909,9.090909090909092
5726,2009-2010,Henrico County,Henrico High,F,3.0,Y,Y,N,9,100.0,0.0
5736,2009-2010,Henrico County,Henrico High,F,5.0,N,N,N,42,92.85714285714286,7.142857142857143
5738,2009-2010,Henrico County,Henrico High,F,5.0,N,Y,N,4,100.0,0.0
5740,2009-2010,Henrico County,Henrico High,F,5.0,Y,N,N,2,100.0,0.0
5768,2009-2010,Henrico County,Henrico High,M,2.0,N,N,N,6,100.0,0.0
5770,2009-2010,Henrico County,Henrico High,M,2.0,N,Y,N,1,100.0,0.0
5774,2009-2010,Henrico County,Henrico High,M,2.0,Y,Y,N,1,100.0,0.0
5776,2009-2010,Henrico County,Henrico High,M,3.0,N,N,N,90,76.66666666666667,13.333333333333334
5777,2009-2010,Henrico County,Henrico High,M,3.0,N,N,Y,2,100.0,0.0
5778,2009-2010,Henrico County,Henrico High,M,3.0,N,Y,N,39,84.61538461538461,0.0
5779,2009-2010,Henrico County,Henrico High,M,3.0,N,Y,Y,1,100.0,0.0
5780,2009-2010,Henrico County,Henrico High,M,3.0,Y,N,N,25,96.0,4.0
5782,2009-2010,Henrico County,Henrico High,M,3.0,Y,Y,N,22,100.0,0.0
5792,2009-2010,Henrico County,Henrico High,M,5.0,N,N,N,37,91.89189189189189,2.7027027027027026
5794,2009-2010,Henrico County,Henrico High,M,5.0,N,Y,N,7,57.142857142857146,0.0
5796,2009-2010,Henrico County,Henrico High,M,5.0,Y,N,N,3,66.66666666666667,33.333333333333336
5798,2009-2010,Henrico County,Henrico High,M,5.0,Y,Y,N,3,100.0,0.0
5832,2009-2010,Henrico County,Hermitage High,F,3.0,N,N,N,72,81.94444444444444,11.11111111111111
5833,2009-2010,Henrico County,Hermitage High,F,3.0,N,N,Y,1,100.0,0.0
5834,2009-2010,Henrico County,Hermitage High,F,3.0,N,Y,N,26,84.61538461538461,3.8461538461538463
5835,2009-2010,Henrico County,Hermitage High,F,3.0,N,Y,Y,2,100.0,0.0
5836,2009-2010,Henrico County,Hermitage High,F,3.0,Y,N,N,5,100.0,0.0
5838,2009-2010,Henrico County,Hermitage High,F,3.0,Y,Y,N,5,100.0,0.0
5840,2009-2010,Henrico County,Hermitage High,F,4.0,N,N,N,11,63.63636363636363,27.272727272727273
5841,2009-2010,Henrico County,Hermitage High,F,4.0,N,N,Y,1,0.0,100.0
5842,2009-2010,Henrico County,Hermitage High,F,4.0,N,Y,N,2,100.0,0.0
5843,2009-2010,Henrico County,Hermitage High,F,4.0,N,Y,Y,5,100.0,0.0
5848,2009-2010,Henrico County,Hermitage High,F,5.0,N,N,N,108,89.81481481481481,2.7777777777777777
5849,2009-2010,Henrico County,Hermitage High,F,5.0,N,N,Y,2,100.0,0.0
5850,2009-2010,Henrico County,Hermitage High,F,5.0,N,Y,N,9,100.0,0.0
5852,2009-2010,Henrico County,Hermitage High,F,5.0,Y,N,N,10,80.0,20.0
5854,2009-2010,Henrico County,Hermitage High,F,5.0,Y,Y,N,2,100.0,0.0
5888,2009-2010,Henrico County,Hermitage High,M,3.0,N,N,N,42,64.28571428571429,30.952380952380953
5890,2009-2010,Henrico County,Hermitage High,M,3.0,N,Y,N,21,61.904761904761905,9.523809523809524
5891,2009-2010,Henrico County,Hermitage High,M,3.0,N,Y,Y,1,100.0,0.0
5892,2009-2010,Henrico County,Hermitage High,M,3.0,Y,N,N,12,66.66666666666667,16.666666666666668
5894,2009-2010,Henrico County,Hermitage High,M,3.0,Y,Y,N,9,100.0,0.0
5896,2009-2010,Henrico County,Hermitage High,M,4.0,N,N,N,6,33.333333333333336,66.66666666666667
5897,2009-2010,Henrico County,Hermitage High,M,4.0,N,N,Y,2,100.0,0.0
5898,2009-2010,Henrico County,Hermitage High,M,4.0,N,Y,N,2,100.0,0.0
5899,2009-2010,Henrico County,Hermitage High,M,4.0,N,Y,Y,5,80.0,20.0
5900,2009-2010,Henrico County,Hermitage High,M,4.0,Y,N,N,1,100.0,0.0
5904,2009-2010,Henrico County,Hermitage High,M,5.0,N,N,N,104,83.65384615384616,9.615384615384615
5906,2009-2010,Henrico County,Hermitage High,M,5.0,N,Y,N,14,71.42857142857143,7.142857142857143
5908,2009-2010,Henrico County,Hermitage High,M,5.0,Y,N,N,20,90.0,5.0
5910,2009-2010,Henrico County,Hermitage High,M,5.0,Y,Y,N,5,100.0,0.0
5944,2009-2010,Henrico County,Highland Springs High,F,3.0,N,N,N,80,83.75,12.5
5946,2009-2010,Henrico County,Highland Springs High,F,3.0,N,Y,N,88,92.04545454545455,2.272727272727273
5948,2009-2010,Henrico County,Highland Springs High,F,3.0,Y,N,N,8,87.5,12.5
5950,2009-2010,Henrico County,Highland Springs High,F,3.0,Y,Y,N,9,100.0,0.0
5960,2009-2010,Henrico County,Highland Springs High,F,5.0,N,N,N,10,80.0,20.0
5962,2009-2010,Henrico County,Highland Springs High,F,5.0,N,Y,N,4,100.0,0.0
5964,2009-2010,Henrico County,Highland Springs High,F,5.0,Y,N,N,1,100.0,0.0
5966,2009-2010,Henrico County,Highland Springs High,F,5.0,Y,Y,N,2,100.0,0.0
6000,2009-2010,Henrico County,Highland Springs High,M,3.0,N,N,N,102,75.49019607843137,17.647058823529413
6002,2009-2010,Henrico County,Highland Springs High,M,3.0,N,Y,N,55,85.45454545454545,5.454545454545454
6004,2009-2010,Henrico County,Highland Springs High,M,3.0,Y,N,N,34,88.23529411764706,8.823529411764707
6006,2009-2010,Henrico County,Highland Springs High,M,3.0,Y,Y,N,23,95.65217391304348,4.3478260869565215
6016,2009-2010,Henrico County,Highland Springs High,M,5.0,N,N,N,20,60.0,30.0
6018,2009-2010,Henrico County,Highland Springs High,M,5.0,N,Y,N,5,80.0,0.0
6020,2009-2010,Henrico County,Highland Springs High,M,5.0,Y,N,N,5,80.0,20.0
6048,2009-2010,Henrico County,John Randolphtucker High,F,2.0,N,N,N,9,100.0,0.0
6049,2009-2010,Henrico County,John Randolphtucker High,F,2.0,N,N,Y,4,100.0,0.0
6050,2009-2010,Henrico County,John Randolphtucker High,F,2.0,N,Y,N,3,100.0,0.0
6051,2009-2010,Henrico County,John Randolphtucker High,F,2.0,N,Y,Y,4,100.0,0.0
6053,2009-2010,Henrico County,John Randolphtucker High,F,2.0,Y,N,Y,1,100.0,0.0
6056,2009-2010,Henrico County,John Randolphtucker High,F,3.0,N,N,N,21,90.47619047619048,0.0
6058,2009-2010,Henrico County,John Randolphtucker High,F,3.0,N,Y,N,8,100.0,0.0
6059,2009-2010,Henrico County,John Randolphtucker High,F,3.0,N,Y,Y,1,100.0,0.0
6060,2009-2010,Henrico County,John Randolphtucker High,F,3.0,Y,N,N,1,100.0,0.0
6062,2009-2010,Henrico County,John Randolphtucker High,F,3.0,Y,Y,N,3,33.333333333333336,33.333333333333336
6072,2009-2010,Henrico County,John Randolphtucker High,F,5.0,N,N,N,112,89.28571428571429,4.464285714285714
6073,2009-2010,Henrico County,John Randolphtucker High,F,5.0,N,N,Y,2,100.0,0.0
6074,2009-2010,Henrico County,John Randolphtucker High,F,5.0,N,Y,N,11,81.81818181818181,9.090909090909092
6076,2009-2010,Henrico County,John Randolphtucker High,F,5.0,Y,N,N,16,68.75,12.5
6078,2009-2010,Henrico County,John Randolphtucker High,F,5.0,Y,Y,N,3,66.66666666666667,0.0
6104,2009-2010,Henrico County,John Randolphtucker High,M,2.0,N,N,N,11,100.0,0.0
6105,2009-2010,Henrico County,John Randolphtucker High,M,2.0,N,N,Y,1,100.0,0.0
6106,2009-2010,Henrico County,John Randolphtucker High,M,2.0,N,Y,N,5,100.0,0.0
6107,2009-2010,Henrico County,John Randolphtucker High,M,2.0,N,Y,Y,1,100.0,0.0
6110,2009-2010,Henrico County,John Randolphtucker High,M,2.0,Y,Y,N,1,100.0,0.0
6112,2009-2010,Henrico County,John Randolphtucker High,M,3.0,N,N,N,22,81.81818181818181,9.090909090909092
6114,2009-2010,Henrico County,John Randolphtucker High,M,3.0,N,Y,N,6,66.66666666666667,0.0
6116,2009-2010,Henrico County,John Randolphtucker High,M,3.0,Y,N,N,3,33.333333333333336,33.333333333333336
6118,2009-2010,Henrico County,John Randolphtucker High,M,3.0,Y,Y,N,5,60.0,0.0
6128,2009-2010,Henrico County,John Randolphtucker High,M,5.0,N,N,N,117,82.05128205128206,4.273504273504273
6129,2009-2010,Henrico County,John Randolphtucker High,M,5.0,N,N,Y,2,100.0,0.0
6130,2009-2010,Henrico County,John Randolphtucker High,M,5.0,N,Y,N,10,50.0,0.0
6131,2009-2010,Henrico County,John Randolphtucker High,M,5.0,N,Y,Y,1,100.0,0.0
6132,2009-2010,Henrico County,John Randolphtucker High,M,5.0,Y,N,N,20,75.0,10.0
6134,2009-2010,Henrico County,John Randolphtucker High,M,5.0,Y,Y,N,6,66.66666666666667,33.333333333333336
6160,2009-2010,Henrico County,Mills E. Godwin High,F,2.0,N,N,N,8,100.0,0.0
6161,2009-2010,Henrico County,Mills E. Godwin High,F,2.0,N,N,Y,1,100.0,0.0
6184,2009-2010,Henrico County,Mills E. Godwin High,F,5.0,N,N,N,150,98.66666666666667,1.3333333333333333
6185,2009-2010,Henrico County,Mills E. Godwin High,F,5.0,N,N,Y,1,100.0,0.0
6186,2009-2010,Henrico County,Mills E. Godwin High,F,5.0,N,Y,N,7,100.0,0.0
6188,2009-2010,Henrico County,Mills E. Godwin High,F,5.0,Y,N,N,12,100.0,0.0
6216,2009-2010,Henrico County,Mills E. Godwin High,M,2.0,N,N,N,17,94.11764705882354,5.882352941176471
6240,2009-2010,Henrico County,Mills E. Godwin High,M,5.0,N,N,N,157,95.54140127388536,1.2738853503184713
6242,2009-2010,Henrico County,Mills E. Godwin High,M,5.0,N,Y,N,7,100.0,0.0
6243,2009-2010,Henrico County,Mills E. Godwin High,M,5.0,N,Y,Y,1,100.0,0.0
6244,2009-2010,Henrico County,Mills E. Godwin High,M,5.0,Y,N,N,14,92.85714285714286,7.142857142857143
6246,2009-2010,Henrico County,Mills E. Godwin High,M,5.0,Y,Y,N,1,100.0,0.0
6280,2009-2010,Henrico County,Varina High,F,3.0,N,N,N,101,89.10891089108911,2.9702970297029703
6282,2009-2010,Henrico County,Varina High,F,3.0,N,Y,N,43,97.67441860465117,0.0
6284,2009-2010,Henrico County,Varina High,F,3.0,Y,N,N,5,100.0,0.0
6286,2009-2010,Henrico County,Varina High,F,3.0,Y,Y,N,9,100.0,0.0
6296,2009-2010,Henrico County,Varina High,F,5.0,N,N,N,57,82.45614035087719,5.2631578947368425
6298,2009-2010,Henrico County,Varina High,F,5.0,N,Y,N,7,85.71428571428571,14.285714285714286
6300,2009-2010,Henrico County,Varina High,F,5.0,Y,N,N,4,100.0,0.0
6302,2009-2010,Henrico County,Varina High,F,5.0,Y,Y,N,2,100.0,0.0
6336,2009-2010,Henrico County,Varina High,M,3.0,N,N,N,109,79.81651376146789,10.091743119266056
6338,2009-2010,Henrico County,Varina High,M,3.0,N,Y,N,37,81.08108108108108,2.7027027027027026
6340,2009-2010,Henrico County,Varina High,M,3.0,Y,N,N,22,95.45454545454545,0.0
6342,2009-2010,Henrico County,Varina High,M,3.0,Y,Y,N,13,100.0,0.0
6352,2009-2010,Henrico County,Varina High,M,5.0,N,N,N,53,71.69811320754717,13.20754716981132
6354,2009-2010,Henrico County,Varina High,M,5.0,N,Y,N,5,60.0,0.0
6356,2009-2010,Henrico County,Varina High,M,5.0,Y,N,N,15,100.0,0.0
6358,2009-2010,Henrico County,Varina High,M,5.0,Y,Y,N,11,90.9090909090909,0.0
6392,2009-2010,Henrico County,Virginia Randolph Community High ,F,3.0,N,N,N,23,56.52173913043478,30.434782608695652
6394,2009-2010,Henrico County,Virginia Randolph Community High ,F,3.0,N,Y,N,23,65.21739130434783,8.695652173913043
6396,2009-2010,Henrico County,Virginia Randolph Community High ,F,3.0,Y,N,N,1,0.0,100.0
6398,2009-2010,Henrico County,Virginia Randolph Community High ,F,3.0,Y,Y,N,3,100.0,0.0
6408,2009-2010,Henrico County,Virginia Randolph Community High ,F,5.0,N,N,N,17,52.94117647058823,11.764705882352942
6409,2009-2010,Henrico County,Virginia Randolph Community High ,F,5.0,N,N,Y,1,100.0,0.0
6410,2009-2010,Henrico County,Virginia Randolph Community High ,F,5.0,N,Y,N,2,50.0,0.0
6412,2009-2010,Henrico County,Virginia Randolph Community High ,F,5.0,Y,N,N,1,100.0,0.0
6448,2009-2010,Henrico County,Virginia Randolph Community High ,M,3.0,N,N,N,29,17.24137931034483,62.06896551724138
6450,2009-2010,Henrico County,Virginia Randolph Community High ,M,3.0,N,Y,N,23,47.82608695652174,13.043478260869565
6452,2009-2010,Henrico County,Virginia Randolph Community High ,M,3.0,Y,N,N,13,69.23076923076923,30.76923076923077
6454,2009-2010,Henrico County,Virginia Randolph Community High ,M,3.0,Y,Y,N,9,88.88888888888889,0.0
6464,2009-2010,Henrico County,Virginia Randolph Community High ,M,5.0,N,N,N,21,61.904761904761905,14.285714285714286
6466,2009-2010,Henrico County,Virginia Randolph Community High ,M,5.0,N,Y,N,5,40.0,0.0
6468,2009-2010,Henrico County,Virginia Randolph Community High ,M,5.0,Y,N,N,8,62.5,0.0
6470,2009-2010,Henrico County,Virginia Randolph Community High ,M,5.0,Y,Y,N,3,33.333333333333336,0.0
1744,2009-2010,Henry County,Bassett High,F,3.0,N,N,N,9,88.88888888888889,11.11111111111111
1746,2009-2010,Henry County,Bassett High,F,3.0,N,Y,N,16,100.0,0.0
1750,2009-2010,Henry County,Bassett High,F,3.0,Y,Y,N,1,100.0,0.0
1760,2009-2010,Henry County,Bassett High,F,5.0,N,N,N,65,90.76923076923077,4.615384615384615
1762,2009-2010,Henry County,Bassett High,F,5.0,N,Y,N,48,68.75,10.416666666666666
1764,2009-2010,Henry County,Bassett High,F,5.0,Y,N,N,8,100.0,0.0
1766,2009-2010,Henry County,Bassett High,F,5.0,Y,Y,N,7,100.0,0.0
1800,2009-2010,Henry County,Bassett High,M,3.0,N,N,N,6,100.0,0.0
1802,2009-2010,Henry County,Bassett High,M,3.0,N,Y,N,21,76.19047619047619,14.285714285714286
1804,2009-2010,Henry County,Bassett High,M,3.0,Y,N,N,1,0.0,100.0
1806,2009-2010,Henry County,Bassett High,M,3.0,Y,Y,N,4,100.0,0.0
1816,2009-2010,Henry County,Bassett High,M,5.0,N,N,N,67,80.59701492537313,7.462686567164179
1818,2009-2010,Henry County,Bassett High,M,5.0,N,Y,N,33,81.81818181818181,9.090909090909092
1820,2009-2010,Henry County,Bassett High,M,5.0,Y,N,N,13,92.3076923076923,7.6923076923076925
1822,2009-2010,Henry County,Bassett High,M,5.0,Y,Y,N,20,75.0,5.0
1856,2009-2010,Henry County,Magna Vista High,F,3.0,N,N,N,10,70.0,20.0
1858,2009-2010,Henry County,Magna Vista High,F,3.0,N,Y,N,25,84.0,12.0
1860,2009-2010,Henry County,Magna Vista High,F,3.0,Y,N,N,1,0.0,100.0
1862,2009-2010,Henry County,Magna Vista High,F,3.0,Y,Y,N,5,100.0,0.0
1872,2009-2010,Henry County,Magna Vista High,F,5.0,N,N,N,45,84.44444444444444,0.0
1874,2009-2010,Henry County,Magna Vista High,F,5.0,N,Y,N,30,83.33333333333333,10.0
1876,2009-2010,Henry County,Magna Vista High,F,5.0,Y,N,N,3,100.0,0.0
1878,2009-2010,Henry County,Magna Vista High,F,5.0,Y,Y,N,6,83.33333333333333,16.666666666666668
1912,2009-2010,Henry County,Magna Vista High,M,3.0,N,N,N,15,93.33333333333333,0.0
1914,2009-2010,Henry County,Magna Vista High,M,3.0,N,Y,N,20,80.0,10.0
1916,2009-2010,Henry County,Magna Vista High,M,3.0,Y,N,N,1,100.0,0.0
1918,2009-2010,Henry County,Magna Vista High,M,3.0,Y,Y,N,5,80.0,20.0
1928,2009-2010,Henry County,Magna Vista High,M,5.0,N,N,N,44,84.0909090909091,9.090909090909092
1930,2009-2010,Henry County,Magna Vista High,M,5.0,N,Y,N,18,83.33333333333333,5.555555555555555
1932,2009-2010,Henry County,Magna Vista High,M,5.0,Y,N,N,3,100.0,0.0
1934,2009-2010,Henry County,Magna Vista High,M,5.0,Y,Y,N,9,88.88888888888889,0.0
1208,2009-2010,Hopewell City,Hopewell High,F,3.0,N,N,N,40,70.0,17.5
1210,2009-2010,Hopewell City,Hopewell High,F,3.0,N,Y,N,56,78.57142857142857,10.714285714285714
1212,2009-2010,Hopewell City,Hopewell High,F,3.0,Y,N,N,3,66.66666666666667,33.333333333333336
1214,2009-2010,Hopewell City,Hopewell High,F,3.0,Y,Y,N,5,80.0,20.0
1224,2009-2010,Hopewell City,Hopewell High,F,5.0,N,N,N,49,71.42857142857143,12.244897959183673
1226,2009-2010,Hopewell City,Hopewell High,F,5.0,N,Y,N,24,66.66666666666667,25.0
1228,2009-2010,Hopewell City,Hopewell High,F,5.0,Y,N,N,1,100.0,0.0
1230,2009-2010,Hopewell City,Hopewell High,F,5.0,Y,Y,N,2,50.0,50.0
1264,2009-2010,Hopewell City,Hopewell High,M,3.0,N,N,N,39,53.84615384615385,35.8974358974359
1266,2009-2010,Hopewell City,Hopewell High,M,3.0,N,Y,N,27,62.96296296296296,22.22222222222222
1268,2009-2010,Hopewell City,Hopewell High,M,3.0,Y,N,N,3,100.0,0.0
1270,2009-2010,Hopewell City,Hopewell High,M,3.0,Y,Y,N,10,90.0,10.0
1280,2009-2010,Hopewell City,Hopewell High,M,5.0,N,N,N,38,73.6842105263158,21.05263157894737
1282,2009-2010,Hopewell City,Hopewell High,M,5.0,N,Y,N,11,72.72727272727273,18.181818181818183
1284,2009-2010,Hopewell City,Hopewell High,M,5.0,Y,N,N,9,88.88888888888889,11.11111111111111
1286,2009-2010,Hopewell City,Hopewell High,M,5.0,Y,Y,N,5,60.0,40.0
1744,2009-2010,Isle of Wight County,Smithfield High,F,3.0,N,N,N,19,94.73684210526316,5.2631578947368425
1746,2009-2010,Isle of Wight County,Smithfield High,F,3.0,N,Y,N,22,90.9090909090909,4.545454545454546
1748,2009-2010,Isle of Wight County,Smithfield High,F,3.0,Y,N,N,4,50.0,25.0
1750,2009-2010,Isle of Wight County,Smithfield High,F,3.0,Y,Y,N,1,0.0,100.0
1760,2009-2010,Isle of Wight County,Smithfield High,F,5.0,N,N,N,71,90.14084507042253,5.633802816901408
1761,2009-2010,Isle of Wight County,Smithfield High,F,5.0,N,N,Y,1,100.0,0.0
1762,2009-2010,Isle of Wight County,Smithfield High,F,5.0,N,Y,N,5,100.0,0.0
