,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
16978,2007-2008,Fairfax County,Centreville High,F,3.0,N,Y,N,11,81.81818181818181,0.0
16980,2007-2008,Fairfax County,Centreville High,F,3.0,Y,N,N,1,100.0,0.0
16982,2007-2008,Fairfax County,Centreville High,F,3.0,Y,Y,N,4,75.0,25.0
16984,2007-2008,Fairfax County,Centreville High,F,4.0,N,N,N,9,100.0,0.0
16986,2007-2008,Fairfax County,Centreville High,F,4.0,N,Y,N,7,100.0,0.0
16987,2007-2008,Fairfax County,Centreville High,F,4.0,N,Y,Y,3,100.0,0.0
16990,2007-2008,Fairfax County,Centreville High,F,4.0,Y,Y,N,1,100.0,0.0
16991,2007-2008,Fairfax County,Centreville High,F,4.0,Y,Y,Y,3,66.66666666666667,33.333333333333336
16992,2007-2008,Fairfax County,Centreville High,F,5.0,N,N,N,120,98.33333333333333,0.8333333333333334
16993,2007-2008,Fairfax County,Centreville High,F,5.0,N,N,Y,1,100.0,0.0
16994,2007-2008,Fairfax County,Centreville High,F,5.0,N,Y,N,4,100.0,0.0
16996,2007-2008,Fairfax County,Centreville High,F,5.0,Y,N,N,12,100.0,0.0
16998,2007-2008,Fairfax County,Centreville High,F,5.0,Y,Y,N,2,100.0,0.0
17024,2007-2008,Fairfax County,Centreville High,M,2.0,N,N,N,55,96.36363636363636,3.6363636363636362
17025,2007-2008,Fairfax County,Centreville High,M,2.0,N,N,Y,11,81.81818181818181,0.0
17026,2007-2008,Fairfax County,Centreville High,M,2.0,N,Y,N,4,75.0,25.0
17027,2007-2008,Fairfax County,Centreville High,M,2.0,N,Y,Y,3,100.0,0.0
17028,2007-2008,Fairfax County,Centreville High,M,2.0,Y,N,N,1,100.0,0.0
17029,2007-2008,Fairfax County,Centreville High,M,2.0,Y,N,Y,1,100.0,0.0
17031,2007-2008,Fairfax County,Centreville High,M,2.0,Y,Y,Y,2,100.0,0.0
17032,2007-2008,Fairfax County,Centreville High,M,3.0,N,N,N,14,92.85714285714286,0.0
17033,2007-2008,Fairfax County,Centreville High,M,3.0,N,N,Y,1,100.0,0.0
17034,2007-2008,Fairfax County,Centreville High,M,3.0,N,Y,N,9,88.88888888888889,0.0
17036,2007-2008,Fairfax County,Centreville High,M,3.0,Y,N,N,3,66.66666666666667,33.333333333333336
17038,2007-2008,Fairfax County,Centreville High,M,3.0,Y,Y,N,4,100.0,0.0
17040,2007-2008,Fairfax County,Centreville High,M,4.0,N,N,N,17,94.11764705882354,5.882352941176471
17041,2007-2008,Fairfax County,Centreville High,M,4.0,N,N,Y,1,0.0,100.0
17042,2007-2008,Fairfax County,Centreville High,M,4.0,N,Y,N,1,100.0,0.0
17043,2007-2008,Fairfax County,Centreville High,M,4.0,N,Y,Y,5,100.0,0.0
17046,2007-2008,Fairfax County,Centreville High,M,4.0,Y,Y,N,1,100.0,0.0
17047,2007-2008,Fairfax County,Centreville High,M,4.0,Y,Y,Y,1,100.0,0.0
17048,2007-2008,Fairfax County,Centreville High,M,5.0,N,N,N,105,94.28571428571429,1.9047619047619047
17049,2007-2008,Fairfax County,Centreville High,M,5.0,N,N,Y,1,100.0,0.0
17050,2007-2008,Fairfax County,Centreville High,M,5.0,N,Y,N,2,100.0,0.0
17051,2007-2008,Fairfax County,Centreville High,M,5.0,N,Y,Y,1,100.0,0.0
17052,2007-2008,Fairfax County,Centreville High,M,5.0,Y,N,N,23,86.95652173913044,4.3478260869565215
17053,2007-2008,Fairfax County,Centreville High,M,5.0,Y,N,Y,1,100.0,0.0
17080,2007-2008,Fairfax County,Chantilly High,F,2.0,N,N,N,48,100.0,0.0
17081,2007-2008,Fairfax County,Chantilly High,F,2.0,N,N,Y,9,100.0,0.0
17082,2007-2008,Fairfax County,Chantilly High,F,2.0,N,Y,N,5,100.0,0.0
17083,2007-2008,Fairfax County,Chantilly High,F,2.0,N,Y,Y,5,100.0,0.0
17084,2007-2008,Fairfax County,Chantilly High,F,2.0,Y,N,N,1,100.0,0.0
17088,2007-2008,Fairfax County,Chantilly High,F,3.0,N,N,N,15,86.66666666666667,13.333333333333334
17090,2007-2008,Fairfax County,Chantilly High,F,3.0,N,Y,N,3,66.66666666666667,0.0
17091,2007-2008,Fairfax County,Chantilly High,F,3.0,N,Y,Y,1,100.0,0.0
17092,2007-2008,Fairfax County,Chantilly High,F,3.0,Y,N,N,4,100.0,0.0
17094,2007-2008,Fairfax County,Chantilly High,F,3.0,Y,Y,N,2,100.0,0.0
17104,2007-2008,Fairfax County,Chantilly High,F,5.0,N,N,N,197,97.96954314720813,0.0
17105,2007-2008,Fairfax County,Chantilly High,F,5.0,N,N,Y,2,50.0,50.0
17106,2007-2008,Fairfax County,Chantilly High,F,5.0,N,Y,N,4,75.0,25.0
17107,2007-2008,Fairfax County,Chantilly High,F,5.0,N,Y,Y,1,100.0,0.0
17108,2007-2008,Fairfax County,Chantilly High,F,5.0,Y,N,N,20,90.0,10.0
17110,2007-2008,Fairfax County,Chantilly High,F,5.0,Y,Y,N,1,100.0,0.0
17136,2007-2008,Fairfax County,Chantilly High,M,2.0,N,N,N,59,96.61016949152543,3.389830508474576
17137,2007-2008,Fairfax County,Chantilly High,M,2.0,N,N,Y,14,100.0,0.0
17138,2007-2008,Fairfax County,Chantilly High,M,2.0,N,Y,N,4,100.0,0.0
17139,2007-2008,Fairfax County,Chantilly High,M,2.0,N,Y,Y,6,100.0,0.0
17140,2007-2008,Fairfax County,Chantilly High,M,2.0,Y,N,N,6,100.0,0.0
17141,2007-2008,Fairfax County,Chantilly High,M,2.0,Y,N,Y,2,100.0,0.0
17144,2007-2008,Fairfax County,Chantilly High,M,3.0,N,N,N,7,85.71428571428571,14.285714285714286
17145,2007-2008,Fairfax County,Chantilly High,M,3.0,N,N,Y,1,0.0,100.0
17146,2007-2008,Fairfax County,Chantilly High,M,3.0,N,Y,N,7,85.71428571428571,14.285714285714286
17148,2007-2008,Fairfax County,Chantilly High,M,3.0,Y,N,N,6,83.33333333333333,16.666666666666668
17150,2007-2008,Fairfax County,Chantilly High,M,3.0,Y,Y,N,3,100.0,0.0
17151,2007-2008,Fairfax County,Chantilly High,M,3.0,Y,Y,Y,1,100.0,0.0
17160,2007-2008,Fairfax County,Chantilly High,M,5.0,N,N,N,160,97.5,1.875
17161,2007-2008,Fairfax County,Chantilly High,M,5.0,N,N,Y,4,75.0,0.0
17162,2007-2008,Fairfax County,Chantilly High,M,5.0,N,Y,N,4,100.0,0.0
17164,2007-2008,Fairfax County,Chantilly High,M,5.0,Y,N,N,37,91.89189189189189,5.405405405405405
17166,2007-2008,Fairfax County,Chantilly High,M,5.0,Y,Y,N,3,100.0,0.0
17167,2007-2008,Fairfax County,Chantilly High,M,5.0,Y,Y,Y,1,100.0,0.0
17304,2007-2008,Fairfax County,Edison High,F,2.0,N,N,N,12,100.0,0.0
17305,2007-2008,Fairfax County,Edison High,F,2.0,N,N,Y,2,100.0,0.0
17306,2007-2008,Fairfax County,Edison High,F,2.0,N,Y,N,3,100.0,0.0
17307,2007-2008,Fairfax County,Edison High,F,2.0,N,Y,Y,2,100.0,0.0
17308,2007-2008,Fairfax County,Edison High,F,2.0,Y,N,N,1,100.0,0.0
17309,2007-2008,Fairfax County,Edison High,F,2.0,Y,N,Y,1,100.0,0.0
17312,2007-2008,Fairfax County,Edison High,F,3.0,N,N,N,27,96.29629629629629,3.7037037037037037
17313,2007-2008,Fairfax County,Edison High,F,3.0,N,N,Y,3,100.0,0.0
17314,2007-2008,Fairfax County,Edison High,F,3.0,N,Y,N,10,90.0,0.0
17315,2007-2008,Fairfax County,Edison High,F,3.0,N,Y,Y,3,100.0,0.0
17316,2007-2008,Fairfax County,Edison High,F,3.0,Y,N,N,4,100.0,0.0
17318,2007-2008,Fairfax County,Edison High,F,3.0,Y,Y,N,2,100.0,0.0
17320,2007-2008,Fairfax County,Edison High,F,4.0,N,N,N,11,100.0,0.0
17321,2007-2008,Fairfax County,Edison High,F,4.0,N,N,Y,2,100.0,0.0
17322,2007-2008,Fairfax County,Edison High,F,4.0,N,Y,N,14,92.85714285714286,0.0
17323,2007-2008,Fairfax County,Edison High,F,4.0,N,Y,Y,12,83.33333333333333,16.666666666666668
17324,2007-2008,Fairfax County,Edison High,F,4.0,Y,N,N,2,100.0,0.0
17327,2007-2008,Fairfax County,Edison High,F,4.0,Y,Y,Y,3,66.66666666666667,33.333333333333336
17328,2007-2008,Fairfax County,Edison High,F,5.0,N,N,N,71,90.14084507042253,1.408450704225352
17329,2007-2008,Fairfax County,Edison High,F,5.0,N,N,Y,1,100.0,0.0
17330,2007-2008,Fairfax County,Edison High,F,5.0,N,Y,N,4,100.0,0.0
17331,2007-2008,Fairfax County,Edison High,F,5.0,N,Y,Y,1,100.0,0.0
17332,2007-2008,Fairfax County,Edison High,F,5.0,Y,N,N,7,85.71428571428571,0.0
17334,2007-2008,Fairfax County,Edison High,F,5.0,Y,Y,N,1,100.0,0.0
17335,2007-2008,Fairfax County,Edison High,F,5.0,Y,Y,Y,1,100.0,0.0
17360,2007-2008,Fairfax County,Edison High,M,2.0,N,N,N,6,100.0,0.0
17361,2007-2008,Fairfax County,Edison High,M,2.0,N,N,Y,9,88.88888888888889,0.0
17362,2007-2008,Fairfax County,Edison High,M,2.0,N,Y,N,6,83.33333333333333,0.0
17363,2007-2008,Fairfax County,Edison High,M,2.0,N,Y,Y,1,100.0,0.0
17367,2007-2008,Fairfax County,Edison High,M,2.0,Y,Y,Y,2,100.0,0.0
17368,2007-2008,Fairfax County,Edison High,M,3.0,N,N,N,25,88.0,8.0
17369,2007-2008,Fairfax County,Edison High,M,3.0,N,N,Y,2,50.0,50.0
17370,2007-2008,Fairfax County,Edison High,M,3.0,N,Y,N,8,87.5,12.5
17372,2007-2008,Fairfax County,Edison High,M,3.0,Y,N,N,7,100.0,0.0
17374,2007-2008,Fairfax County,Edison High,M,3.0,Y,Y,N,6,100.0,0.0
17375,2007-2008,Fairfax County,Edison High,M,3.0,Y,Y,Y,2,100.0,0.0
17376,2007-2008,Fairfax County,Edison High,M,4.0,N,N,N,15,86.66666666666667,0.0
17377,2007-2008,Fairfax County,Edison High,M,4.0,N,N,Y,9,33.333333333333336,66.66666666666667
17378,2007-2008,Fairfax County,Edison High,M,4.0,N,Y,N,6,100.0,0.0
17379,2007-2008,Fairfax County,Edison High,M,4.0,N,Y,Y,13,76.92307692307692,23.076923076923077
17380,2007-2008,Fairfax County,Edison High,M,4.0,Y,N,N,5,100.0,0.0
17381,2007-2008,Fairfax County,Edison High,M,4.0,Y,N,Y,2,100.0,0.0
17382,2007-2008,Fairfax County,Edison High,M,4.0,Y,Y,N,1,100.0,0.0
17383,2007-2008,Fairfax County,Edison High,M,4.0,Y,Y,Y,7,71.42857142857143,28.571428571428573
17384,2007-2008,Fairfax County,Edison High,M,5.0,N,N,N,85,92.94117647058823,2.3529411764705883
17385,2007-2008,Fairfax County,Edison High,M,5.0,N,N,Y,4,75.0,25.0
17386,2007-2008,Fairfax County,Edison High,M,5.0,N,Y,N,5,80.0,20.0
17387,2007-2008,Fairfax County,Edison High,M,5.0,N,Y,Y,1,100.0,0.0
17388,2007-2008,Fairfax County,Edison High,M,5.0,Y,N,N,16,87.5,6.25
17389,2007-2008,Fairfax County,Edison High,M,5.0,Y,N,Y,1,100.0,0.0
17390,2007-2008,Fairfax County,Edison High,M,5.0,Y,Y,N,1,0.0,100.0
17416,2007-2008,Fairfax County,Fairfax High,F,2.0,N,N,N,40,95.0,5.0
17417,2007-2008,Fairfax County,Fairfax High,F,2.0,N,N,Y,12,100.0,0.0
17418,2007-2008,Fairfax County,Fairfax High,F,2.0,N,Y,N,8,87.5,12.5
17419,2007-2008,Fairfax County,Fairfax High,F,2.0,N,Y,Y,2,100.0,0.0
17423,2007-2008,Fairfax County,Fairfax High,F,2.0,Y,Y,Y,1,100.0,0.0
17424,2007-2008,Fairfax County,Fairfax High,F,3.0,N,N,N,17,100.0,0.0
17426,2007-2008,Fairfax County,Fairfax High,F,3.0,N,Y,N,7,85.71428571428571,14.285714285714286
17430,2007-2008,Fairfax County,Fairfax High,F,3.0,Y,Y,N,1,100.0,0.0
17431,2007-2008,Fairfax County,Fairfax High,F,3.0,Y,Y,Y,1,100.0,0.0
17432,2007-2008,Fairfax County,Fairfax High,F,4.0,N,N,N,12,100.0,0.0
17433,2007-2008,Fairfax County,Fairfax High,F,4.0,N,N,Y,3,66.66666666666667,33.333333333333336
17434,2007-2008,Fairfax County,Fairfax High,F,4.0,N,Y,N,7,100.0,0.0
17435,2007-2008,Fairfax County,Fairfax High,F,4.0,N,Y,Y,6,100.0,0.0
17437,2007-2008,Fairfax County,Fairfax High,F,4.0,Y,N,Y,1,100.0,0.0
17439,2007-2008,Fairfax County,Fairfax High,F,4.0,Y,Y,Y,1,100.0,0.0
17440,2007-2008,Fairfax County,Fairfax High,F,5.0,N,N,N,118,93.22033898305085,4.237288135593221
17441,2007-2008,Fairfax County,Fairfax High,F,5.0,N,N,Y,1,100.0,0.0
17442,2007-2008,Fairfax County,Fairfax High,F,5.0,N,Y,N,5,80.0,20.0
17444,2007-2008,Fairfax County,Fairfax High,F,5.0,Y,N,N,13,84.61538461538461,15.384615384615385
17446,2007-2008,Fairfax County,Fairfax High,F,5.0,Y,Y,N,1,100.0,0.0
17447,2007-2008,Fairfax County,Fairfax High,F,5.0,Y,Y,Y,1,100.0,0.0
17472,2007-2008,Fairfax County,Fairfax High,M,2.0,N,N,N,28,100.0,0.0
17473,2007-2008,Fairfax County,Fairfax High,M,2.0,N,N,Y,13,92.3076923076923,7.6923076923076925
17474,2007-2008,Fairfax County,Fairfax High,M,2.0,N,Y,N,4,75.0,0.0
17475,2007-2008,Fairfax County,Fairfax High,M,2.0,N,Y,Y,6,100.0,0.0
17476,2007-2008,Fairfax County,Fairfax High,M,2.0,Y,N,N,2,100.0,0.0
17480,2007-2008,Fairfax County,Fairfax High,M,3.0,N,N,N,11,100.0,0.0
17482,2007-2008,Fairfax County,Fairfax High,M,3.0,N,Y,N,3,100.0,0.0
17484,2007-2008,Fairfax County,Fairfax High,M,3.0,Y,N,N,4,75.0,25.0
17486,2007-2008,Fairfax County,Fairfax High,M,3.0,Y,Y,N,5,100.0,0.0
17487,2007-2008,Fairfax County,Fairfax High,M,3.0,Y,Y,Y,1,100.0,0.0
17488,2007-2008,Fairfax County,Fairfax High,M,4.0,N,N,N,12,91.66666666666667,0.0
17489,2007-2008,Fairfax County,Fairfax High,M,4.0,N,N,Y,4,25.0,50.0
17490,2007-2008,Fairfax County,Fairfax High,M,4.0,N,Y,N,5,100.0,0.0
17491,2007-2008,Fairfax County,Fairfax High,M,4.0,N,Y,Y,9,88.88888888888889,0.0
17492,2007-2008,Fairfax County,Fairfax High,M,4.0,Y,N,N,3,33.333333333333336,33.333333333333336
17493,2007-2008,Fairfax County,Fairfax High,M,4.0,Y,N,Y,1,0.0,100.0
17495,2007-2008,Fairfax County,Fairfax High,M,4.0,Y,Y,Y,2,100.0,0.0
17496,2007-2008,Fairfax County,Fairfax High,M,5.0,N,N,N,73,90.41095890410959,4.109589041095891
17497,2007-2008,Fairfax County,Fairfax High,M,5.0,N,N,Y,2,100.0,0.0
17498,2007-2008,Fairfax County,Fairfax High,M,5.0,N,Y,N,1,100.0,0.0
17499,2007-2008,Fairfax County,Fairfax High,M,5.0,N,Y,Y,1,100.0,0.0
17500,2007-2008,Fairfax County,Fairfax High,M,5.0,Y,N,N,12,100.0,0.0
17502,2007-2008,Fairfax County,Fairfax High,M,5.0,Y,Y,N,3,100.0,0.0
17528,2007-2008,Fairfax County,Falls Church High,F,2.0,N,N,N,15,86.66666666666667,13.333333333333334
17529,2007-2008,Fairfax County,Falls Church High,F,2.0,N,N,Y,3,66.66666666666667,33.333333333333336
17530,2007-2008,Fairfax County,Falls Church High,F,2.0,N,Y,N,8,100.0,0.0
17531,2007-2008,Fairfax County,Falls Church High,F,2.0,N,Y,Y,2,100.0,0.0
17535,2007-2008,Fairfax County,Falls Church High,F,2.0,Y,Y,Y,1,100.0,0.0
17544,2007-2008,Fairfax County,Falls Church High,F,4.0,N,N,N,6,83.33333333333333,16.666666666666668
17545,2007-2008,Fairfax County,Falls Church High,F,4.0,N,N,Y,3,0.0,100.0
17546,2007-2008,Fairfax County,Falls Church High,F,4.0,N,Y,N,16,93.75,6.25
17547,2007-2008,Fairfax County,Falls Church High,F,4.0,N,Y,Y,5,60.0,40.0
17548,2007-2008,Fairfax County,Falls Church High,F,4.0,Y,N,N,3,66.66666666666667,33.333333333333336
17549,2007-2008,Fairfax County,Falls Church High,F,4.0,Y,N,Y,3,100.0,0.0
17550,2007-2008,Fairfax County,Falls Church High,F,4.0,Y,Y,N,2,100.0,0.0
17551,2007-2008,Fairfax County,Falls Church High,F,4.0,Y,Y,Y,3,100.0,0.0
17552,2007-2008,Fairfax County,Falls Church High,F,5.0,N,N,N,41,97.5609756097561,2.4390243902439024
17554,2007-2008,Fairfax County,Falls Church High,F,5.0,N,Y,N,2,100.0,0.0
17555,2007-2008,Fairfax County,Falls Church High,F,5.0,N,Y,Y,1,100.0,0.0
17556,2007-2008,Fairfax County,Falls Church High,F,5.0,Y,N,N,9,100.0,0.0
17558,2007-2008,Fairfax County,Falls Church High,F,5.0,Y,Y,N,1,100.0,0.0
17584,2007-2008,Fairfax County,Falls Church High,M,2.0,N,N,N,11,90.9090909090909,9.090909090909092
17585,2007-2008,Fairfax County,Falls Church High,M,2.0,N,N,Y,6,66.66666666666667,33.333333333333336
17586,2007-2008,Fairfax County,Falls Church High,M,2.0,N,Y,N,4,100.0,0.0
17587,2007-2008,Fairfax County,Falls Church High,M,2.0,N,Y,Y,3,100.0,0.0
17588,2007-2008,Fairfax County,Falls Church High,M,2.0,Y,N,N,2,100.0,0.0
17589,2007-2008,Fairfax County,Falls Church High,M,2.0,Y,N,Y,3,100.0,0.0
17590,2007-2008,Fairfax County,Falls Church High,M,2.0,Y,Y,N,1,100.0,0.0
17591,2007-2008,Fairfax County,Falls Church High,M,2.0,Y,Y,Y,1,100.0,0.0
17600,2007-2008,Fairfax County,Falls Church High,M,4.0,N,N,N,5,100.0,0.0
17601,2007-2008,Fairfax County,Falls Church High,M,4.0,N,N,Y,4,25.0,50.0
17602,2007-2008,Fairfax County,Falls Church High,M,4.0,N,Y,N,10,90.0,0.0
17603,2007-2008,Fairfax County,Falls Church High,M,4.0,N,Y,Y,9,66.66666666666667,33.333333333333336
17605,2007-2008,Fairfax County,Falls Church High,M,4.0,Y,N,Y,2,100.0,0.0
17607,2007-2008,Fairfax County,Falls Church High,M,4.0,Y,Y,Y,8,87.5,12.5
17608,2007-2008,Fairfax County,Falls Church High,M,5.0,N,N,N,29,82.75862068965517,6.896551724137931
17610,2007-2008,Fairfax County,Falls Church High,M,5.0,N,Y,N,6,66.66666666666667,33.333333333333336
17612,2007-2008,Fairfax County,Falls Church High,M,5.0,Y,N,N,6,83.33333333333333,0.0
17640,2007-2008,Fairfax County,Hayfield Secondary,F,2.0,N,N,N,15,100.0,0.0
17641,2007-2008,Fairfax County,Hayfield Secondary,F,2.0,N,N,Y,3,100.0,0.0
17642,2007-2008,Fairfax County,Hayfield Secondary,F,2.0,N,Y,N,5,100.0,0.0
17645,2007-2008,Fairfax County,Hayfield Secondary,F,2.0,Y,N,Y,1,100.0,0.0
17647,2007-2008,Fairfax County,Hayfield Secondary,F,2.0,Y,Y,Y,1,100.0,0.0
17648,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,N,N,N,20,95.0,0.0
17649,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,N,N,Y,3,100.0,0.0
17650,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,N,Y,N,10,100.0,0.0
17651,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,N,Y,Y,1,100.0,0.0
17652,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,Y,N,N,3,100.0,0.0
17653,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,Y,N,Y,1,100.0,0.0
17654,2007-2008,Fairfax County,Hayfield Secondary,F,3.0,Y,Y,N,3,100.0,0.0
17664,2007-2008,Fairfax County,Hayfield Secondary,F,5.0,N,N,N,66,93.93939393939394,1.5151515151515151
17665,2007-2008,Fairfax County,Hayfield Secondary,F,5.0,N,N,Y,2,50.0,50.0
17666,2007-2008,Fairfax County,Hayfield Secondary,F,5.0,N,Y,N,3,100.0,0.0
17668,2007-2008,Fairfax County,Hayfield Secondary,F,5.0,Y,N,N,4,50.0,25.0
17696,2007-2008,Fairfax County,Hayfield Secondary,M,2.0,N,N,N,16,93.75,0.0
17697,2007-2008,Fairfax County,Hayfield Secondary,M,2.0,N,N,Y,2,100.0,0.0
17698,2007-2008,Fairfax County,Hayfield Secondary,M,2.0,N,Y,N,1,100.0,0.0
17699,2007-2008,Fairfax County,Hayfield Secondary,M,2.0,N,Y,Y,4,100.0,0.0
17700,2007-2008,Fairfax County,Hayfield Secondary,M,2.0,Y,N,N,1,100.0,0.0
17704,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,N,N,N,19,78.94736842105263,15.789473684210526
17706,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,N,Y,N,10,90.0,0.0
17707,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,N,Y,Y,2,50.0,50.0
17708,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,Y,N,N,4,100.0,0.0
17709,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,Y,N,Y,1,100.0,0.0
17710,2007-2008,Fairfax County,Hayfield Secondary,M,3.0,Y,Y,N,2,50.0,50.0
17720,2007-2008,Fairfax County,Hayfield Secondary,M,5.0,N,N,N,62,90.3225806451613,3.225806451612903
17721,2007-2008,Fairfax County,Hayfield Secondary,M,5.0,N,N,Y,4,50.0,50.0
17722,2007-2008,Fairfax County,Hayfield Secondary,M,5.0,N,Y,N,2,100.0,0.0
17724,2007-2008,Fairfax County,Hayfield Secondary,M,5.0,Y,N,N,16,93.75,0.0
17752,2007-2008,Fairfax County,Herndon High,F,2.0,N,N,N,19,100.0,0.0
17753,2007-2008,Fairfax County,Herndon High,F,2.0,N,N,Y,2,50.0,0.0
17754,2007-2008,Fairfax County,Herndon High,F,2.0,N,Y,N,3,100.0,0.0
17755,2007-2008,Fairfax County,Herndon High,F,2.0,N,Y,Y,5,100.0,0.0
17757,2007-2008,Fairfax County,Herndon High,F,2.0,Y,N,Y,1,0.0,0.0
17760,2007-2008,Fairfax County,Herndon High,F,3.0,N,N,N,18,83.33333333333333,16.666666666666668
17762,2007-2008,Fairfax County,Herndon High,F,3.0,N,Y,N,4,100.0,0.0
17763,2007-2008,Fairfax County,Herndon High,F,3.0,N,Y,Y,1,100.0,0.0
17764,2007-2008,Fairfax County,Herndon High,F,3.0,Y,N,N,3,100.0,0.0
17768,2007-2008,Fairfax County,Herndon High,F,4.0,N,N,N,7,100.0,0.0
17769,2007-2008,Fairfax County,Herndon High,F,4.0,N,N,Y,5,40.0,60.0
17770,2007-2008,Fairfax County,Herndon High,F,4.0,N,Y,N,4,100.0,0.0
17771,2007-2008,Fairfax County,Herndon High,F,4.0,N,Y,Y,9,22.22222222222222,77.77777777777777
17772,2007-2008,Fairfax County,Herndon High,F,4.0,Y,N,N,1,100.0,0.0
17773,2007-2008,Fairfax County,Herndon High,F,4.0,Y,N,Y,3,33.333333333333336,66.66666666666667
17775,2007-2008,Fairfax County,Herndon High,F,4.0,Y,Y,Y,2,100.0,0.0
17776,2007-2008,Fairfax County,Herndon High,F,5.0,N,N,N,150,97.33333333333333,0.6666666666666666
17777,2007-2008,Fairfax County,Herndon High,F,5.0,N,N,Y,3,100.0,0.0
17778,2007-2008,Fairfax County,Herndon High,F,5.0,N,Y,N,2,100.0,0.0
17779,2007-2008,Fairfax County,Herndon High,F,5.0,N,Y,Y,1,100.0,0.0
17780,2007-2008,Fairfax County,Herndon High,F,5.0,Y,N,N,17,100.0,0.0
17782,2007-2008,Fairfax County,Herndon High,F,5.0,Y,Y,N,1,100.0,0.0
17808,2007-2008,Fairfax County,Herndon High,M,2.0,N,N,N,21,100.0,0.0
17809,2007-2008,Fairfax County,Herndon High,M,2.0,N,N,Y,1,100.0,0.0
17810,2007-2008,Fairfax County,Herndon High,M,2.0,N,Y,N,3,100.0,0.0
17811,2007-2008,Fairfax County,Herndon High,M,2.0,N,Y,Y,1,100.0,0.0
17812,2007-2008,Fairfax County,Herndon High,M,2.0,Y,N,N,1,0.0,100.0
17813,2007-2008,Fairfax County,Herndon High,M,2.0,Y,N,Y,1,100.0,0.0
17816,2007-2008,Fairfax County,Herndon High,M,3.0,N,N,N,12,83.33333333333333,0.0
17818,2007-2008,Fairfax County,Herndon High,M,3.0,N,Y,N,6,83.33333333333333,0.0
17820,2007-2008,Fairfax County,Herndon High,M,3.0,Y,N,N,2,100.0,0.0
17822,2007-2008,Fairfax County,Herndon High,M,3.0,Y,Y,N,3,100.0,0.0
17824,2007-2008,Fairfax County,Herndon High,M,4.0,N,N,N,16,81.25,18.75
17825,2007-2008,Fairfax County,Herndon High,M,4.0,N,N,Y,13,15.384615384615385,84.61538461538461
17826,2007-2008,Fairfax County,Herndon High,M,4.0,N,Y,N,7,85.71428571428571,14.285714285714286
17827,2007-2008,Fairfax County,Herndon High,M,4.0,N,Y,Y,12,66.66666666666667,33.333333333333336
17828,2007-2008,Fairfax County,Herndon High,M,4.0,Y,N,N,2,100.0,0.0
17829,2007-2008,Fairfax County,Herndon High,M,4.0,Y,N,Y,2,0.0,100.0
17830,2007-2008,Fairfax County,Herndon High,M,4.0,Y,Y,N,1,100.0,0.0
17831,2007-2008,Fairfax County,Herndon High,M,4.0,Y,Y,Y,2,50.0,50.0
17832,2007-2008,Fairfax County,Herndon High,M,5.0,N,N,N,133,96.2406015037594,0.7518796992481203
17833,2007-2008,Fairfax County,Herndon High,M,5.0,N,N,Y,2,100.0,0.0
17836,2007-2008,Fairfax County,Herndon High,M,5.0,Y,N,N,17,88.23529411764706,5.882352941176471
17838,2007-2008,Fairfax County,Herndon High,M,5.0,Y,Y,N,1,100.0,0.0
17848,2007-2008,Fairfax County,Lake Braddock Secondary,F,0.0,N,N,N,15,100.0,0.0
17850,2007-2008,Fairfax County,Lake Braddock Secondary,F,0.0,N,Y,N,2,50.0,0.0
17852,2007-2008,Fairfax County,Lake Braddock Secondary,F,0.0,Y,N,N,3,100.0,0.0
17864,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,N,N,N,42,97.61904761904762,0.0
17865,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,N,N,Y,4,100.0,0.0
17866,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,N,Y,N,5,100.0,0.0
17867,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,N,Y,Y,2,100.0,0.0
17869,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,Y,N,Y,1,100.0,0.0
17871,2007-2008,Fairfax County,Lake Braddock Secondary,F,2.0,Y,Y,Y,1,100.0,0.0
17872,2007-2008,Fairfax County,Lake Braddock Secondary,F,3.0,N,N,N,5,100.0,0.0
17874,2007-2008,Fairfax County,Lake Braddock Secondary,F,3.0,N,Y,N,1,100.0,0.0
17875,2007-2008,Fairfax County,Lake Braddock Secondary,F,3.0,N,Y,Y,2,100.0,0.0
17876,2007-2008,Fairfax County,Lake Braddock Secondary,F,3.0,Y,N,N,3,100.0,0.0
17878,2007-2008,Fairfax County,Lake Braddock Secondary,F,3.0,Y,Y,N,1,100.0,0.0
