,SCHOOL_YEAR,DIV_NAME,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
8696,2012-2013,Chesterfield County,Thomas Dale High,4.0,M,Y,N,N,1,100.0,0.0
8697,2012-2013,Chesterfield County,Thomas Dale High,4.0,M,Y,N,Y,1,100.0,0.0
8700,2012-2013,Chesterfield County,Thomas Dale High,5.0,F,N,N,N,165,98.18181818181819,0.6060606060606061
8701,2012-2013,Chesterfield County,Thomas Dale High,5.0,F,N,N,Y,19,84.21052631578948,10.526315789473685
8704,2012-2013,Chesterfield County,Thomas Dale High,5.0,F,Y,N,N,11,100.0,0.0
8705,2012-2013,Chesterfield County,Thomas Dale High,5.0,F,Y,N,Y,4,100.0,0.0
8708,2012-2013,Chesterfield County,Thomas Dale High,5.0,M,N,N,N,119,90.75630252100841,5.882352941176471
8709,2012-2013,Chesterfield County,Thomas Dale High,5.0,M,N,N,Y,18,66.66666666666667,16.666666666666668
8712,2012-2013,Chesterfield County,Thomas Dale High,5.0,M,Y,N,N,13,69.23076923076923,0.0
8715,2012-2013,Chesterfield County,Thomas Dale High,5.0,M,Y,Y,Y,1,100.0,0.0
1410,2012-2013,Clarke County,Clarke County High,5.0,F,N,N,N,76,98.6842105263158,1.3157894736842106
1411,2012-2013,Clarke County,Clarke County High,5.0,F,N,N,Y,5,100.0,0.0
1414,2012-2013,Clarke County,Clarke County High,5.0,F,Y,N,N,3,100.0,0.0
1415,2012-2013,Clarke County,Clarke County High,5.0,F,Y,N,Y,1,100.0,0.0
1418,2012-2013,Clarke County,Clarke County High,5.0,M,N,N,N,59,98.30508474576271,0.0
1419,2012-2013,Clarke County,Clarke County High,5.0,M,N,N,Y,6,100.0,0.0
1422,2012-2013,Clarke County,Clarke County High,5.0,M,Y,N,N,8,87.5,12.5
1423,2012-2013,Clarke County,Clarke County High,5.0,M,Y,N,Y,1,100.0,0.0
1410,2012-2013,Colonial Beach,Colonial Beach High,5.0,F,N,N,N,10,90.0,10.0
1411,2012-2013,Colonial Beach,Colonial Beach High,5.0,F,N,N,Y,6,83.33333333333333,0.0
1418,2012-2013,Colonial Beach,Colonial Beach High,5.0,M,N,N,N,13,76.92307692307692,15.384615384615385
1419,2012-2013,Colonial Beach,Colonial Beach High,5.0,M,N,N,Y,4,100.0,0.0
1423,2012-2013,Colonial Beach,Colonial Beach High,5.0,M,Y,N,Y,1,0.0,0.0
1410,2012-2013,Colonial Heights City,Colonial Heights High,5.0,F,N,N,N,62,93.54838709677419,0.0
1411,2012-2013,Colonial Heights City,Colonial Heights High,5.0,F,N,N,Y,15,86.66666666666667,0.0
1414,2012-2013,Colonial Heights City,Colonial Heights High,5.0,F,Y,N,N,6,83.33333333333333,0.0
1415,2012-2013,Colonial Heights City,Colonial Heights High,5.0,F,Y,N,Y,2,0.0,50.0
1418,2012-2013,Colonial Heights City,Colonial Heights High,5.0,M,N,N,N,78,92.3076923076923,0.0
1419,2012-2013,Colonial Heights City,Colonial Heights High,5.0,M,N,N,Y,12,100.0,0.0
1422,2012-2013,Colonial Heights City,Colonial Heights High,5.0,M,Y,N,N,10,70.0,10.0
1423,2012-2013,Colonial Heights City,Colonial Heights High,5.0,M,Y,N,Y,4,75.0,25.0
1410,2012-2013,Covington City,Covington High,5.0,F,N,N,N,5,100.0,0.0
1411,2012-2013,Covington City,Covington High,5.0,F,N,N,Y,10,80.0,0.0
1414,2012-2013,Covington City,Covington High,5.0,F,Y,N,N,2,50.0,50.0
1415,2012-2013,Covington City,Covington High,5.0,F,Y,N,Y,1,100.0,0.0
1418,2012-2013,Covington City,Covington High,5.0,M,N,N,N,10,90.0,0.0
1419,2012-2013,Covington City,Covington High,5.0,M,N,N,Y,9,77.77777777777777,11.11111111111111
1422,2012-2013,Covington City,Covington High,5.0,M,Y,N,N,1,100.0,0.0
1423,2012-2013,Covington City,Covington High,5.0,M,Y,N,Y,4,75.0,25.0
1410,2012-2013,Craig County,Craig County High,5.0,F,N,N,N,16,100.0,0.0
1411,2012-2013,Craig County,Craig County High,5.0,F,N,N,Y,12,91.66666666666667,8.333333333333334
1415,2012-2013,Craig County,Craig County High,5.0,F,Y,N,Y,1,100.0,0.0
1418,2012-2013,Craig County,Craig County High,5.0,M,N,N,N,11,90.9090909090909,0.0
1419,2012-2013,Craig County,Craig County High,5.0,M,N,N,Y,8,62.5,25.0
1422,2012-2013,Craig County,Craig County High,5.0,M,Y,N,N,5,80.0,20.0
1423,2012-2013,Craig County,Craig County High,5.0,M,Y,N,Y,1,0.0,100.0
1979,2012-2013,Culpeper County,Culpeper County High,3.0,F,N,N,N,5,80.0,0.0
1980,2012-2013,Culpeper County,Culpeper County High,3.0,F,N,N,Y,14,92.85714285714286,0.0
1981,2012-2013,Culpeper County,Culpeper County High,3.0,F,N,Y,N,1,100.0,0.0
1983,2012-2013,Culpeper County,Culpeper County High,3.0,F,Y,N,N,3,100.0,0.0
1984,2012-2013,Culpeper County,Culpeper County High,3.0,F,Y,N,Y,1,100.0,0.0
1987,2012-2013,Culpeper County,Culpeper County High,3.0,M,N,N,N,10,80.0,10.0
1988,2012-2013,Culpeper County,Culpeper County High,3.0,M,N,N,Y,10,90.0,10.0
1991,2012-2013,Culpeper County,Culpeper County High,3.0,M,Y,N,N,1,100.0,0.0
1992,2012-2013,Culpeper County,Culpeper County High,3.0,M,Y,N,Y,3,66.66666666666667,33.333333333333336
2011,2012-2013,Culpeper County,Culpeper County High,5.0,F,N,N,N,64,92.1875,3.125
2012,2012-2013,Culpeper County,Culpeper County High,5.0,F,N,N,Y,20,95.0,0.0
2015,2012-2013,Culpeper County,Culpeper County High,5.0,F,Y,N,N,2,50.0,50.0
2016,2012-2013,Culpeper County,Culpeper County High,5.0,F,Y,N,Y,1,100.0,0.0
2019,2012-2013,Culpeper County,Culpeper County High,5.0,M,N,N,N,64,100.0,0.0
2020,2012-2013,Culpeper County,Culpeper County High,5.0,M,N,N,Y,16,93.75,6.25
2023,2012-2013,Culpeper County,Culpeper County High,5.0,M,Y,N,N,6,100.0,0.0
2024,2012-2013,Culpeper County,Culpeper County High,5.0,M,Y,N,Y,4,75.0,25.0
2107,2012-2013,Culpeper County,Eastern View High,3.0,F,N,N,N,18,100.0,0.0
2108,2012-2013,Culpeper County,Eastern View High,3.0,F,N,N,Y,15,86.66666666666667,6.666666666666667
2111,2012-2013,Culpeper County,Eastern View High,3.0,F,Y,N,N,4,100.0,0.0
2112,2012-2013,Culpeper County,Eastern View High,3.0,F,Y,N,Y,2,100.0,0.0
2115,2012-2013,Culpeper County,Eastern View High,3.0,M,N,N,N,10,80.0,10.0
2116,2012-2013,Culpeper County,Eastern View High,3.0,M,N,N,Y,10,60.0,20.0
2119,2012-2013,Culpeper County,Eastern View High,3.0,M,Y,N,N,2,50.0,50.0
2120,2012-2013,Culpeper County,Eastern View High,3.0,M,Y,N,Y,2,100.0,0.0
2139,2012-2013,Culpeper County,Eastern View High,5.0,F,N,N,N,62,100.0,0.0
2140,2012-2013,Culpeper County,Eastern View High,5.0,F,N,N,Y,18,88.88888888888889,5.555555555555555
2143,2012-2013,Culpeper County,Eastern View High,5.0,F,Y,N,N,1,100.0,0.0
2147,2012-2013,Culpeper County,Eastern View High,5.0,M,N,N,N,68,95.58823529411765,1.4705882352941178
2148,2012-2013,Culpeper County,Eastern View High,5.0,M,N,N,Y,20,70.0,15.0
2151,2012-2013,Culpeper County,Eastern View High,5.0,M,Y,N,N,5,100.0,0.0
2152,2012-2013,Culpeper County,Eastern View High,5.0,M,Y,N,Y,6,83.33333333333333,16.666666666666668
1378,2012-2013,Cumberland County,Cumberland High,3.0,F,N,N,N,5,80.0,20.0
1379,2012-2013,Cumberland County,Cumberland High,3.0,F,N,N,Y,15,93.33333333333333,6.666666666666667
1383,2012-2013,Cumberland County,Cumberland High,3.0,F,Y,N,Y,2,100.0,0.0
1386,2012-2013,Cumberland County,Cumberland High,3.0,M,N,N,N,5,80.0,20.0
1387,2012-2013,Cumberland County,Cumberland High,3.0,M,N,N,Y,22,86.36363636363636,13.636363636363637
1391,2012-2013,Cumberland County,Cumberland High,3.0,M,Y,N,Y,3,33.333333333333336,66.66666666666667
1410,2012-2013,Cumberland County,Cumberland High,5.0,F,N,N,N,8,87.5,0.0
1411,2012-2013,Cumberland County,Cumberland High,5.0,F,N,N,Y,14,78.57142857142857,14.285714285714286
1415,2012-2013,Cumberland County,Cumberland High,5.0,F,Y,N,Y,2,50.0,50.0
1418,2012-2013,Cumberland County,Cumberland High,5.0,M,N,N,N,21,80.95238095238095,14.285714285714286
1419,2012-2013,Cumberland County,Cumberland High,5.0,M,N,N,Y,11,72.72727272727273,18.181818181818183
1422,2012-2013,Cumberland County,Cumberland High,5.0,M,Y,N,N,1,100.0,0.0
1423,2012-2013,Cumberland County,Cumberland High,5.0,M,Y,N,Y,3,66.66666666666667,33.333333333333336
2580,2012-2013,Danville City,Galileo Magnet High,3.0,F,N,N,N,5,100.0,0.0
2581,2012-2013,Danville City,Galileo Magnet High,3.0,F,N,N,Y,7,100.0,0.0
2585,2012-2013,Danville City,Galileo Magnet High,3.0,F,Y,N,Y,1,100.0,0.0
2588,2012-2013,Danville City,Galileo Magnet High,3.0,M,N,N,N,5,100.0,0.0
2589,2012-2013,Danville City,Galileo Magnet High,3.0,M,N,N,Y,4,100.0,0.0
2612,2012-2013,Danville City,Galileo Magnet High,5.0,F,N,N,N,11,100.0,0.0
2613,2012-2013,Danville City,Galileo Magnet High,5.0,F,N,N,Y,9,88.88888888888889,0.0
2616,2012-2013,Danville City,Galileo Magnet High,5.0,F,Y,N,N,2,100.0,0.0
2620,2012-2013,Danville City,Galileo Magnet High,5.0,M,N,N,N,10,100.0,0.0
2621,2012-2013,Danville City,Galileo Magnet High,5.0,M,N,N,Y,4,75.0,0.0
2708,2012-2013,Danville City,George Washington High,3.0,F,N,N,N,45,82.22222222222223,2.2222222222222223
2709,2012-2013,Danville City,George Washington High,3.0,F,N,N,Y,69,85.5072463768116,1.4492753623188406
2712,2012-2013,Danville City,George Washington High,3.0,F,Y,N,N,4,100.0,0.0
2713,2012-2013,Danville City,George Washington High,3.0,F,Y,N,Y,9,77.77777777777777,22.22222222222222
2716,2012-2013,Danville City,George Washington High,3.0,M,N,N,N,39,71.7948717948718,10.256410256410257
2717,2012-2013,Danville City,George Washington High,3.0,M,N,N,Y,39,79.48717948717949,5.128205128205129
2720,2012-2013,Danville City,George Washington High,3.0,M,Y,N,N,9,100.0,0.0
2721,2012-2013,Danville City,George Washington High,3.0,M,Y,N,Y,17,76.47058823529412,11.764705882352942
2740,2012-2013,Danville City,George Washington High,5.0,F,N,N,N,26,92.3076923076923,3.8461538461538463
2741,2012-2013,Danville City,George Washington High,5.0,F,N,N,Y,12,83.33333333333333,0.0
2744,2012-2013,Danville City,George Washington High,5.0,F,Y,N,N,5,80.0,0.0
2745,2012-2013,Danville City,George Washington High,5.0,F,Y,N,Y,1,100.0,0.0
2748,2012-2013,Danville City,George Washington High,5.0,M,N,N,N,31,87.09677419354838,6.451612903225806
2749,2012-2013,Danville City,George Washington High,5.0,M,N,N,Y,6,66.66666666666667,16.666666666666668
2752,2012-2013,Danville City,George Washington High,5.0,M,Y,N,N,4,50.0,25.0
2753,2012-2013,Danville City,George Washington High,5.0,M,Y,N,Y,1,100.0,0.0
2836,2012-2013,Danville City,JM Langston Focus School,3.0,F,N,N,N,12,50.0,8.333333333333334
2837,2012-2013,Danville City,JM Langston Focus School,3.0,F,N,N,Y,17,70.58823529411765,5.882352941176471
2841,2012-2013,Danville City,JM Langston Focus School,3.0,F,Y,N,Y,2,50.0,0.0
2844,2012-2013,Danville City,JM Langston Focus School,3.0,M,N,N,N,14,21.428571428571427,21.428571428571427
2845,2012-2013,Danville City,JM Langston Focus School,3.0,M,N,N,Y,20,40.0,15.0
2848,2012-2013,Danville City,JM Langston Focus School,3.0,M,Y,N,N,6,83.33333333333333,16.666666666666668
2849,2012-2013,Danville City,JM Langston Focus School,3.0,M,Y,N,Y,8,87.5,12.5
2869,2012-2013,Danville City,JM Langston Focus School,5.0,F,N,N,Y,5,100.0,0.0
2872,2012-2013,Danville City,JM Langston Focus School,5.0,F,Y,N,N,1,0.0,0.0
2873,2012-2013,Danville City,JM Langston Focus School,5.0,F,Y,N,Y,1,100.0,0.0
2876,2012-2013,Danville City,JM Langston Focus School,5.0,M,N,N,N,5,20.0,20.0
2877,2012-2013,Danville City,JM Langston Focus School,5.0,M,N,N,Y,1,0.0,0.0
2881,2012-2013,Danville City,JM Langston Focus School,5.0,M,Y,N,Y,1,100.0,0.0
4392,2012-2013,Department of Juvenile Justice -Education Div,Cedar Mountain High,3.0,M,N,N,Y,18,0.0,27.77777777777778
4396,2012-2013,Department of Juvenile Justice -Education Div,Cedar Mountain High,3.0,M,Y,N,Y,15,13.333333333333334,80.0
4520,2012-2013,Department of Juvenile Justice -Education Div,John H Smyth Sch @ Hanover Juv,3.0,M,N,N,Y,15,0.0,66.66666666666667
4524,2012-2013,Department of Juvenile Justice -Education Div,John H Smyth Sch @ Hanover Juv,3.0,M,Y,N,Y,4,0.0,75.0
4904,2012-2013,Department of Juvenile Justice -Education Div,Paul S Blandford Sch @ Beau,3.0,M,N,N,Y,37,21.62162162162162,27.027027027027028
4908,2012-2013,Department of Juvenile Justice -Education Div,Paul S Blandford Sch @ Beau,3.0,M,Y,N,Y,22,50.0,36.36363636363637
4936,2012-2013,Department of Juvenile Justice -Education Div,Paul S Blandford Sch @ Beau,5.0,M,N,N,Y,14,57.142857142857146,21.428571428571427
4940,2012-2013,Department of Juvenile Justice -Education Div,Paul S Blandford Sch @ Beau,5.0,M,Y,N,Y,11,54.54545454545455,18.181818181818183
5032,2012-2013,Department of Juvenile Justice -Education Div,Paul S. Blandford High Annex,3.0,M,N,N,Y,20,5.0,50.0
5036,2012-2013,Department of Juvenile Justice -Education Div,Paul S. Blandford High Annex,3.0,M,Y,N,Y,10,10.0,60.0
2011,2012-2013,Dickenson County,Clintwood High,5.0,F,N,N,N,24,95.83333333333333,4.166666666666667
2012,2012-2013,Dickenson County,Clintwood High,5.0,F,N,N,Y,13,76.92307692307692,7.6923076923076925
2015,2012-2013,Dickenson County,Clintwood High,5.0,F,Y,N,N,1,100.0,0.0
2019,2012-2013,Dickenson County,Clintwood High,5.0,M,N,N,N,23,100.0,0.0
2020,2012-2013,Dickenson County,Clintwood High,5.0,M,N,N,Y,18,77.77777777777777,5.555555555555555
2024,2012-2013,Dickenson County,Clintwood High,5.0,M,Y,N,Y,7,28.571428571428573,57.142857142857146
2139,2012-2013,Dickenson County,Haysi High,5.0,F,N,N,N,14,85.71428571428571,7.142857142857143
2140,2012-2013,Dickenson County,Haysi High,5.0,F,N,N,Y,23,78.26086956521739,13.043478260869565
2143,2012-2013,Dickenson County,Haysi High,5.0,F,Y,N,N,2,100.0,0.0
2144,2012-2013,Dickenson County,Haysi High,5.0,F,Y,N,Y,3,100.0,0.0
2147,2012-2013,Dickenson County,Haysi High,5.0,M,N,N,N,19,89.47368421052632,0.0
2148,2012-2013,Dickenson County,Haysi High,5.0,M,N,N,Y,18,77.77777777777777,5.555555555555555
2151,2012-2013,Dickenson County,Haysi High,5.0,M,Y,N,N,3,100.0,0.0
2152,2012-2013,Dickenson County,Haysi High,5.0,M,Y,N,Y,5,100.0,0.0
1378,2012-2013,Dinwiddie County,Dinwiddie High,3.0,F,N,N,N,30,96.66666666666667,3.3333333333333335
1379,2012-2013,Dinwiddie County,Dinwiddie High,3.0,F,N,N,Y,30,96.66666666666667,0.0
1382,2012-2013,Dinwiddie County,Dinwiddie High,3.0,F,Y,N,N,2,100.0,0.0
1383,2012-2013,Dinwiddie County,Dinwiddie High,3.0,F,Y,N,Y,6,100.0,0.0
1386,2012-2013,Dinwiddie County,Dinwiddie High,3.0,M,N,N,N,26,73.07692307692308,11.538461538461538
1387,2012-2013,Dinwiddie County,Dinwiddie High,3.0,M,N,N,Y,23,91.30434782608695,8.695652173913043
1390,2012-2013,Dinwiddie County,Dinwiddie High,3.0,M,Y,N,N,8,100.0,0.0
1391,2012-2013,Dinwiddie County,Dinwiddie High,3.0,M,Y,N,Y,5,100.0,0.0
1410,2012-2013,Dinwiddie County,Dinwiddie High,5.0,F,N,N,N,57,84.21052631578948,1.7543859649122806
1411,2012-2013,Dinwiddie County,Dinwiddie High,5.0,F,N,N,Y,27,51.851851851851855,7.407407407407407
1414,2012-2013,Dinwiddie County,Dinwiddie High,5.0,F,Y,N,N,5,80.0,0.0
1415,2012-2013,Dinwiddie County,Dinwiddie High,5.0,F,Y,N,Y,4,75.0,0.0
1418,2012-2013,Dinwiddie County,Dinwiddie High,5.0,M,N,N,N,63,74.60317460317461,4.761904761904762
1419,2012-2013,Dinwiddie County,Dinwiddie High,5.0,M,N,N,Y,21,66.66666666666667,4.761904761904762
1422,2012-2013,Dinwiddie County,Dinwiddie High,5.0,M,Y,N,N,11,100.0,0.0
1423,2012-2013,Dinwiddie County,Dinwiddie High,5.0,M,Y,N,Y,4,100.0,0.0
1378,2012-2013,Essex County,Essex High,3.0,F,N,N,N,12,91.66666666666667,8.333333333333334
1379,2012-2013,Essex County,Essex High,3.0,F,N,N,Y,14,92.85714285714286,7.142857142857143
1383,2012-2013,Essex County,Essex High,3.0,F,Y,N,Y,1,100.0,0.0
1386,2012-2013,Essex County,Essex High,3.0,M,N,N,N,6,50.0,50.0
1387,2012-2013,Essex County,Essex High,3.0,M,N,N,Y,18,83.33333333333333,5.555555555555555
1390,2012-2013,Essex County,Essex High,3.0,M,Y,N,N,2,100.0,0.0
1391,2012-2013,Essex County,Essex High,3.0,M,Y,N,Y,2,100.0,0.0
1410,2012-2013,Essex County,Essex High,5.0,F,N,N,N,12,91.66666666666667,0.0
1411,2012-2013,Essex County,Essex High,5.0,F,N,N,Y,8,50.0,12.5
1414,2012-2013,Essex County,Essex High,5.0,F,Y,N,N,2,100.0,0.0
1418,2012-2013,Essex County,Essex High,5.0,M,N,N,N,18,88.88888888888889,5.555555555555555
1419,2012-2013,Essex County,Essex High,5.0,M,N,N,Y,6,50.0,16.666666666666668
1423,2012-2013,Essex County,Essex High,5.0,M,Y,N,Y,2,100.0,0.0
18190,2012-2013,Fairfax County,Annandale High,2.0,F,N,N,N,32,100.0,0.0
18191,2012-2013,Fairfax County,Annandale High,2.0,F,N,N,Y,17,100.0,0.0
18192,2012-2013,Fairfax County,Annandale High,2.0,F,N,Y,N,4,75.0,25.0
18193,2012-2013,Fairfax County,Annandale High,2.0,F,N,Y,Y,14,92.85714285714286,7.142857142857143
18194,2012-2013,Fairfax County,Annandale High,2.0,F,Y,N,N,4,100.0,0.0
18196,2012-2013,Fairfax County,Annandale High,2.0,F,Y,Y,N,1,100.0,0.0
18197,2012-2013,Fairfax County,Annandale High,2.0,F,Y,Y,Y,1,100.0,0.0
18198,2012-2013,Fairfax County,Annandale High,2.0,M,N,N,N,25,92.0,4.0
18199,2012-2013,Fairfax County,Annandale High,2.0,M,N,N,Y,27,96.29629629629629,3.7037037037037037
18200,2012-2013,Fairfax County,Annandale High,2.0,M,N,Y,N,5,60.0,40.0
18201,2012-2013,Fairfax County,Annandale High,2.0,M,N,Y,Y,11,72.72727272727273,27.272727272727273
18202,2012-2013,Fairfax County,Annandale High,2.0,M,Y,N,N,1,100.0,0.0
18203,2012-2013,Fairfax County,Annandale High,2.0,M,Y,N,Y,3,100.0,0.0
18205,2012-2013,Fairfax County,Annandale High,2.0,M,Y,Y,Y,2,100.0,0.0
18206,2012-2013,Fairfax County,Annandale High,3.0,F,N,N,N,15,93.33333333333333,6.666666666666667
18207,2012-2013,Fairfax County,Annandale High,3.0,F,N,N,Y,15,100.0,0.0
18208,2012-2013,Fairfax County,Annandale High,3.0,F,N,Y,N,2,100.0,0.0
18209,2012-2013,Fairfax County,Annandale High,3.0,F,N,Y,Y,10,100.0,0.0
18210,2012-2013,Fairfax County,Annandale High,3.0,F,Y,N,N,2,100.0,0.0
18211,2012-2013,Fairfax County,Annandale High,3.0,F,Y,N,Y,3,100.0,0.0
18213,2012-2013,Fairfax County,Annandale High,3.0,F,Y,Y,Y,2,50.0,50.0
18214,2012-2013,Fairfax County,Annandale High,3.0,M,N,N,N,17,100.0,0.0
18215,2012-2013,Fairfax County,Annandale High,3.0,M,N,N,Y,21,85.71428571428571,0.0
18216,2012-2013,Fairfax County,Annandale High,3.0,M,N,Y,N,7,85.71428571428571,14.285714285714286
18217,2012-2013,Fairfax County,Annandale High,3.0,M,N,Y,Y,3,66.66666666666667,33.333333333333336
18218,2012-2013,Fairfax County,Annandale High,3.0,M,Y,N,N,4,100.0,0.0
18219,2012-2013,Fairfax County,Annandale High,3.0,M,Y,N,Y,1,100.0,0.0
18220,2012-2013,Fairfax County,Annandale High,3.0,M,Y,Y,N,1,100.0,0.0
18222,2012-2013,Fairfax County,Annandale High,4.0,F,N,N,N,25,92.0,4.0
18223,2012-2013,Fairfax County,Annandale High,4.0,F,N,N,Y,39,92.3076923076923,7.6923076923076925
18224,2012-2013,Fairfax County,Annandale High,4.0,F,N,Y,N,1,100.0,0.0
18225,2012-2013,Fairfax County,Annandale High,4.0,F,N,Y,Y,20,55.0,40.0
18226,2012-2013,Fairfax County,Annandale High,4.0,F,Y,N,N,4,100.0,0.0
18227,2012-2013,Fairfax County,Annandale High,4.0,F,Y,N,Y,3,100.0,0.0
18228,2012-2013,Fairfax County,Annandale High,4.0,F,Y,Y,N,3,100.0,0.0
18229,2012-2013,Fairfax County,Annandale High,4.0,F,Y,Y,Y,4,100.0,0.0
18230,2012-2013,Fairfax County,Annandale High,4.0,M,N,N,N,18,88.88888888888889,0.0
18231,2012-2013,Fairfax County,Annandale High,4.0,M,N,N,Y,39,92.3076923076923,2.5641025641025643
18232,2012-2013,Fairfax County,Annandale High,4.0,M,N,Y,N,4,0.0,100.0
18233,2012-2013,Fairfax County,Annandale High,4.0,M,N,Y,Y,18,44.44444444444444,50.0
18234,2012-2013,Fairfax County,Annandale High,4.0,M,Y,N,N,1,0.0,100.0
18235,2012-2013,Fairfax County,Annandale High,4.0,M,Y,N,Y,8,87.5,12.5
18236,2012-2013,Fairfax County,Annandale High,4.0,M,Y,Y,N,4,75.0,25.0
18237,2012-2013,Fairfax County,Annandale High,4.0,M,Y,Y,Y,8,100.0,0.0
18238,2012-2013,Fairfax County,Annandale High,5.0,F,N,N,N,53,98.11320754716981,1.8867924528301887
18239,2012-2013,Fairfax County,Annandale High,5.0,F,N,N,Y,8,87.5,12.5
18240,2012-2013,Fairfax County,Annandale High,5.0,F,N,Y,N,1,100.0,0.0
18241,2012-2013,Fairfax County,Annandale High,5.0,F,N,Y,Y,1,100.0,0.0
18242,2012-2013,Fairfax County,Annandale High,5.0,F,Y,N,N,7,100.0,0.0
18244,2012-2013,Fairfax County,Annandale High,5.0,F,Y,Y,N,1,100.0,0.0
18246,2012-2013,Fairfax County,Annandale High,5.0,M,N,N,N,57,94.73684210526316,1.7543859649122806
18247,2012-2013,Fairfax County,Annandale High,5.0,M,N,N,Y,8,100.0,0.0
18248,2012-2013,Fairfax County,Annandale High,5.0,M,N,Y,N,1,100.0,0.0
18249,2012-2013,Fairfax County,Annandale High,5.0,M,N,Y,Y,7,85.71428571428571,14.285714285714286
18250,2012-2013,Fairfax County,Annandale High,5.0,M,Y,N,N,16,81.25,12.5
18251,2012-2013,Fairfax County,Annandale High,5.0,M,Y,N,Y,1,100.0,0.0
18252,2012-2013,Fairfax County,Annandale High,5.0,M,Y,Y,N,1,100.0,0.0
18350,2012-2013,Fairfax County,Bryant Alternative High,4.0,F,N,N,N,8,37.5,37.5
18351,2012-2013,Fairfax County,Bryant Alternative High,4.0,F,N,N,Y,12,50.0,33.333333333333336
18352,2012-2013,Fairfax County,Bryant Alternative High,4.0,F,N,Y,N,11,45.45454545454545,54.54545454545455
18353,2012-2013,Fairfax County,Bryant Alternative High,4.0,F,N,Y,Y,23,17.391304347826086,60.869565217391305
18356,2012-2013,Fairfax County,Bryant Alternative High,4.0,F,Y,Y,N,1,100.0,0.0
18358,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,N,N,N,13,46.15384615384615,30.76923076923077
18359,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,N,N,Y,9,66.66666666666667,22.22222222222222
18360,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,N,Y,N,13,30.76923076923077,61.53846153846154
18361,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,N,Y,Y,13,15.384615384615385,76.92307692307692
18362,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,Y,N,N,1,0.0,100.0
18364,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,Y,Y,N,2,0.0,100.0
18365,2012-2013,Fairfax County,Bryant Alternative High,4.0,M,Y,Y,Y,2,0.0,100.0
18446,2012-2013,Fairfax County,Centreville High,2.0,F,N,N,N,52,96.15384615384616,3.8461538461538463
18447,2012-2013,Fairfax County,Centreville High,2.0,F,N,N,Y,24,100.0,0.0
18448,2012-2013,Fairfax County,Centreville High,2.0,F,N,Y,N,7,71.42857142857143,0.0
18449,2012-2013,Fairfax County,Centreville High,2.0,F,N,Y,Y,4,100.0,0.0
18450,2012-2013,Fairfax County,Centreville High,2.0,F,Y,N,N,2,100.0,0.0
18452,2012-2013,Fairfax County,Centreville High,2.0,F,Y,Y,N,1,100.0,0.0
18453,2012-2013,Fairfax County,Centreville High,2.0,F,Y,Y,Y,1,100.0,0.0
18454,2012-2013,Fairfax County,Centreville High,2.0,M,N,N,N,54,100.0,0.0
18455,2012-2013,Fairfax County,Centreville High,2.0,M,N,N,Y,13,92.3076923076923,7.6923076923076925
18456,2012-2013,Fairfax County,Centreville High,2.0,M,N,Y,N,7,100.0,0.0
18457,2012-2013,Fairfax County,Centreville High,2.0,M,N,Y,Y,2,100.0,0.0
18458,2012-2013,Fairfax County,Centreville High,2.0,M,Y,N,N,8,100.0,0.0
18459,2012-2013,Fairfax County,Centreville High,2.0,M,Y,N,Y,1,100.0,0.0
18460,2012-2013,Fairfax County,Centreville High,2.0,M,Y,Y,N,1,100.0,0.0
18461,2012-2013,Fairfax County,Centreville High,2.0,M,Y,Y,Y,1,100.0,0.0
18462,2012-2013,Fairfax County,Centreville High,3.0,F,N,N,N,15,93.33333333333333,6.666666666666667
18463,2012-2013,Fairfax County,Centreville High,3.0,F,N,N,Y,4,75.0,25.0
18464,2012-2013,Fairfax County,Centreville High,3.0,F,N,Y,N,1,100.0,0.0
18466,2012-2013,Fairfax County,Centreville High,3.0,F,Y,N,N,3,100.0,0.0
18467,2012-2013,Fairfax County,Centreville High,3.0,F,Y,N,Y,3,100.0,0.0
18470,2012-2013,Fairfax County,Centreville High,3.0,M,N,N,N,11,90.9090909090909,9.090909090909092
18471,2012-2013,Fairfax County,Centreville High,3.0,M,N,N,Y,5,40.0,0.0
18472,2012-2013,Fairfax County,Centreville High,3.0,M,N,Y,N,1,0.0,100.0
18474,2012-2013,Fairfax County,Centreville High,3.0,M,Y,N,N,4,75.0,25.0
18475,2012-2013,Fairfax County,Centreville High,3.0,M,Y,N,Y,5,80.0,20.0
18477,2012-2013,Fairfax County,Centreville High,3.0,M,Y,Y,Y,1,100.0,0.0
18478,2012-2013,Fairfax County,Centreville High,4.0,F,N,N,N,13,100.0,0.0
18479,2012-2013,Fairfax County,Centreville High,4.0,F,N,N,Y,6,83.33333333333333,0.0
18480,2012-2013,Fairfax County,Centreville High,4.0,F,N,Y,N,2,100.0,0.0
18481,2012-2013,Fairfax County,Centreville High,4.0,F,N,Y,Y,2,100.0,0.0
